time,bits/s
1574443851.508622,922667179.8760818
1574443851.608671,923151038.9510648
1574443851.708751,924245424.1869645
1574443851.808838,921174248.415995
1574443851.908922,920840540.8731726
1574443852.009033,922427522.6365967
1574443852.109109,924485879.723746
1574443852.209176,923764526.8697671
1574443852.309253,921908587.0191342
1574443852.409329,924019471.0542293
1574443852.5094,922560164.7834749
1574443852.609463,922525713.5364034
1574443852.709531,922481732.8485819
1574443852.809603,921526641.0361001
1574443852.909673,923842907.5713172
1574443853.009763,923926979.6988136
1574443853.109825,924407519.6607617
1574443853.209916,922494198.6785617
1574443853.310009,921208811.6038978
1574443853.410116,922130038.2540734
1574443853.510238,922283170.5220597
1574443853.610303,924722940.6376742
1574443853.710391,924555417.9664997
1574443853.81045,924890667.3746042
1574443853.91057,921649378.3485973
1574443854.010686,922717696.6710035
1574443854.110791,921212636.4380394
1574443854.210882,912487748.9090927
1574443854.310942,744904215.4013696
1574443854.411043,740165240.9173397
1574443854.511363,736363384.5561371
1574443854.611394,738399722.0150855
1574443854.711471,738937906.3964249
1574443854.811556,732961579.6990125
1574443854.911632,739996005.4320282
1574443855.011756,738542222.6979635
1574443855.111805,734744040.6793897
1574443855.211878,739475141.9287143
1574443855.31196,734451354.3463727
1574443855.412088,739866690.9841099
1574443855.512568,734136403.0901079
1574443855.612637,739766724.7590091
1574443855.712704,738694374.4418626
1574443855.812809,733811469.9264576
1574443855.91286,739477425.8797681
1574443856.013278,734875254.6030474
1574443856.113372,740971142.1346921
1574443856.213995,735167300.5188735
1574443856.314117,740836956.2105082
1574443856.414883,734353047.2339654
1574443856.514981,739419991.3848149
1574443856.615075,738497577.0037373
1574443856.715143,732991280.994427
1574443856.815216,740121253.5729287
1574443856.915683,735365055.8232611
1574443857.015779,739840827.1178428
1574443857.115867,739394068.5974417
1574443857.215925,733735140.6469699
1574443857.315971,738356062.2610512
1574443857.416592,734012217.9559323
1574443857.51665,739324578.7785456
1574443857.616746,737749985.7521437
1574443857.716826,735660279.9603164
1574443857.816903,740255846.1412785
1574443857.917183,735219978.7006435
1574443858.017243,739787887.3035518
1574443858.117319,739785553.8870012
1574443858.21737,731695686.8579057
1574443858.317477,738847673.9882864
1574443858.417567,739283062.2244252
1574443858.517677,733712788.735443
1574443858.617784,739512341.9878722
1574443858.717968,735881652.8084092
1574443858.818065,740399226.2093568
1574443858.918652,735753607.8154846
1574443859.018725,740829597.3899982
1574443859.119335,735547760.1576241
1574443859.219406,739058142.7688464
1574443859.319474,740084203.9328163
1574443859.419547,733916049.2407615
1574443859.519637,738897831.0545812
1574443859.620187,734764878.8793528
1574443859.720294,739204270.5024987
1574443859.820349,738006496.6064334
1574443859.920466,733683061.8177173
1574443860.020546,740313424.6189531
1574443860.12114,734953959.0424271
1574443860.221251,739463527.9485871
1574443860.321968,735876180.6887383
1574443860.422047,740715887.3583194
1574443860.522495,735406965.2245433
1574443860.622544,739546885.6600342
1574443860.722581,738471537.8736546
1574443860.822757,731744166.1748824
1574443860.922858,739058538.3537037
1574443861.022949,738270911.6917555
1574443861.123054,733637999.0698482
1574443861.223169,737884587.3736047
1574443861.323232,739173509.0233113
1574443861.423296,735024956.9912059
1574443861.523353,740019541.5660548
1574443861.623431,735342760.5384586
1574443861.723516,739755578.8549651
1574443861.823578,739810814.7598649
1574443861.923628,735900640.380233
1574443862.023735,738944513.8533794
1574443862.123806,734068608.8342081
1574443862.223875,738048424.3772477
1574443862.324541,735171097.2400092
1574443862.42465,739197224.0025357
1574443862.524766,738977097.384791
1574443862.624821,734250940.1538726
1574443862.72493,740600812.0938307
1574443862.82503,734883256.9989705
1574443862.925088,739516212.6814326
1574443863.025169,740422166.4323449
1574443863.125273,718472056.5295057
1574443863.225634,609051569.0188363
1574443863.325736,621865877.8616338
1574443863.425822,609769782.3740246
1574443863.525933,620188767.4368254
1574443863.626039,609184653.7960455
1574443863.726094,618865837.6041728
1574443863.826358,608516003.8645386
1574443863.926417,620134025.6692667
1574443864.02668,609258661.5113653
1574443864.12675,620765350.1547233
1574443864.226821,610129328.9305333
1574443864.326868,621700532.6536446
1574443864.426956,610836673.973321
1574443864.528254,614230725.7406003
1574443864.628357,622171573.7289449
1574443864.728463,612317244.4348352
1574443864.829512,614320302.550509
1574443864.929615,622259312.9069997
1574443865.029725,611519007.1822126
1574443865.130951,614083785.8848006
1574443865.231048,620469099.2992268
1574443865.331117,611063156.1481651
1574443865.431213,619934513.9895952
1574443865.531267,610104605.3761688
1574443865.631359,619880769.9022769
1574443865.732998,557575327.0291378
1574443865.833059,535436916.7940272
1574443865.934375,520841056.49123204
1574443866.034437,532321191.04599124
1574443866.136133,523349431.34577644
1574443866.2362,538322156.5810779
1574443866.336981,520330280.09588176
1574443866.437066,533157534.8117188
1574443866.537494,528848985.8916907
1574443866.637567,537352061.6837329
1574443866.738815,520087726.8532194
1574443866.838885,537011035.7188057
1574443866.939685,522280633.6259615
1574443867.039786,530966775.05932593
1574443867.139842,530957898.46527064
1574443867.239992,521006611.01111144
1574443867.340048,531783910.99932295
1574443867.440819,528861460.55837184
1574443867.540882,533378853.281269
1574443867.642575,522145915.95287424
1574443867.742656,534019047.16473913
1574443867.843932,521234294.1173921
1574443867.94401,535752449.5957018
1574443868.045398,521068293.4457576
1574443868.145446,532727076.0026034
1574443868.2471,522094388.29962826
1574443868.347157,532453514.38207304
1574443868.448608,523673420.8113763
1574443868.548656,537686206.6878493
1574443868.64924,523492080.06196624
1574443868.749345,532902017.08518517
1574443868.850986,521714218.51825774
1574443868.951077,537034681.4834883
1574443869.052278,519377470.64937145
1574443869.152376,530761775.54119253
1574443869.25244,529667029.91265965
1574443869.353466,519296603.42161924
1574443869.453525,531469358.36190677
1574443869.555431,522875523.7168675
1574443869.655506,533277151.00612307
1574443869.756866,522324553.98218477
1574443869.856939,533020134.6538761
1574443869.958487,522701570.3607192
1574443870.058544,532032063.50944936
1574443870.158672,530678167.2664585
1574443870.259443,517950510.79668945
1574443870.35953,531368008.8272811
1574443870.460264,528611613.7964301
1574443870.560292,531083855.5932333
1574443870.660394,531066103.4445231
1574443870.761056,518600822.28712803
1574443870.861114,532121257.7845843
1574443870.962916,523175912.28688663
1574443871.062981,533135762.75526947
1574443871.164308,522386023.1659508
1574443871.264384,531993163.8428578
1574443871.366043,523073916.8661226
1574443871.466099,532116183.58408666
1574443871.56779,522748859.38209933
1574443871.667847,531684557.2628723
1574443871.76955,522628834.57707995
1574443871.869611,532369416.0171079
1574443871.971284,523151098.72618234
1574443872.07136,533805253.80425733
1574443872.172789,522706833.8986381
1574443872.272873,532681895.0427984
1574443872.374387,522948415.0517126
1574443872.474471,533181840.34086686
1574443872.575936,521655305.5979914
1574443872.676038,531429894.79335064
1574443872.77781,522699715.4394279
1574443872.877898,531462289.2532471
1574443872.977993,531440025.9513869
1574443873.078732,517924762.1839599
1574443873.178762,531552247.34826684
1574443873.278874,531228716.31548244
1574443873.379602,518510395.4859426
1574443873.479662,532826397.4290755
1574443873.581184,522710166.9008566
1574443873.681239,532193950.39337116
1574443873.782875,522470776.6954987
1574443873.882914,531968650.4143009
1574443873.984796,522749610.9120284
1574443874.084854,533020134.6538761
1574443874.186512,521646880.17534924
1574443874.28661,531766630.0223136
1574443874.388244,522709870.8609757
1574443874.488319,531428628.4257558
1574443874.590166,522607775.0886868
1574443874.690266,533745493.46347415
1574443874.791805,521906185.5945117
1574443874.891877,533236332.4507249
1574443874.993331,522011379.5444817
1574443875.093386,531668079.17379487
1574443875.194747,525032983.30920166
1574443875.294769,531704839.39012617
1574443875.396669,522786258.01944077
1574443875.496751,532653971.8483918
1574443875.5986,521233528.8748141
1574443875.698677,531508421.37306774
1574443875.800481,521940710.20158756
1574443875.900574,530571928.93595237
1574443876.000607,530256606.8695256
1574443876.101643,518119600.6688465
1574443876.201733,530429586.96046615
1574443876.301808,531656387.0190348
1574443876.402468,519255990.12172955
1574443876.50256,533250460.5852491
1574443876.604084,522896804.29845357
1574443876.704161,533899436.3675282
1574443876.804985,525269727.9681232
1574443876.905054,533887990.1877048
1574443877.006316,522328169.02007604
1574443877.107919,533573951.573099
1574443877.20799,532193950.39337116
1574443877.309573,522923625.36426055
1574443877.409652,533193117.9582777
1574443877.511419,521756748.0072576
1574443877.611455,530583850.344144
1574443877.711544,530656106.5335173
1574443877.811926,521182504.2833746
1574443877.912028,530634608.96464556
1574443878.012106,530653424.65970176
1574443878.112485,521277161.6552537
1574443878.212574,535408515.63090926
1574443878.313982,521314350.8678109
1574443878.414065,532846955.5177423
1574443878.515603,521946653.2296797
1574443878.615684,532436066.662364
1574443878.717338,522917066.14308107
1574443878.817372,533373767.24621856
1574443878.918988,522305208.7477204
1574443879.019087,538702207.7013999
1574443879.119848,519860940.50773185
1574443879.219911,531614849.2503969
1574443879.321652,522834425.52919555
1574443879.421731,531561629.98455465
1574443879.523428,522532011.059692
1574443879.623505,532546488.97140867
1574443879.725145,522554169.5223645
1574443879.825236,531667300.61536115
1574443879.925291,531237680.3504151
1574443880.026275,518003446.8133523
1574443880.126364,532162236.4661154
1574443880.227401,524908224.5617826
1574443880.327479,532256481.788456
1574443880.429233,522604246.76922935
1574443880.529298,532195219.02908456
1574443880.631112,522556417.4252415
1574443880.731233,532577541.28524315
1574443880.832859,522029281.7105177
1574443880.932961,532792592.02054954
1574443881.034684,521863052.7306583
1574443881.134801,532928684.2181707
1574443881.235885,523918486.4472844
1574443881.335967,531445821.3505711
1574443881.436036,531609780.2897694
1574443881.536653,518492541.66171384
1574443881.636757,531939915.20809513
1574443881.738527,522756076.35583705
1574443881.838626,532134718.7957678
1574443881.940254,522398433.88680625
1574443882.040317,532314846.3054794
1574443882.142128,523487045.370471
1574443882.242248,532328227.0129578
1574443882.343601,522538485.5811677
1574443882.443716,533222653.5241449
1574443882.54526,522560408.49939036
1574443882.645322,538297442.7504166
1574443882.746215,520545144.32089585
1574443882.846288,533288590.57585233
1574443882.947629,522900168.94825864
1574443883.047742,533012709.5910293
1574443883.149327,522349335.9505339
1574443883.249393,530610412.9296258
1574443883.349454,532263734.3405007
1574443883.450265,518664415.1700428
1574443883.550368,532144863.5839402
1574443883.652151,522026236.0512365
1574443883.752203,529352704.6493698
1574443883.852291,531193946.12840116
1574443883.953261,518884329.39265406
1574443884.053335,536662326.5048005
1574443884.154426,521027500.88743126
1574443884.254521,532756794.4289071
1574443884.356081,522929766.915697
1574443884.456177,533225043.62057376
1574443884.557728,522140624.7510461
1574443884.657785,533969439.77419233
1574443884.759168,522139004.82851684
1574443884.859258,530013165.2810014
1574443884.95937,530707392.91591966
1574443885.060043,520521234.68669814
1574443885.160139,540323061.1094849
1574443885.261039,518019865.07905287
1574443885.361118,532330419.0005458
1574443885.462728,522543153.4657188
1574443885.56279,532415437.5652356
1574443885.664332,523291814.6215969
1574443885.76441,532029936.9795109
1574443885.865943,523479725.64335954
1574443885.966044,532671469.8571435
1574443886.067376,524585218.28002626
1574443886.167437,532604891.693276
1574443886.269247,521551350.25568587
1574443886.36932,531794514.80613905
1574443886.469397,530282679.2103502
1574443886.569749,520702577.13753736
1574443886.669827,532931009.39239204
1574443886.771466,521641809.5581177
1574443886.87154,537563178.0963676
1574443886.972608,520555842.2578425
1574443887.072687,531557829.01615316
1574443887.172807,530670722.5536015
1574443887.273567,518154797.61020195
1574443887.373637,531794053.4501588
1574443887.475477,522867235.17982066
1574443887.575574,531824125.06547254
1574443887.677383,522218548.20883334
1574443887.777448,537885810.2052354
1574443887.878583,519970541.2998698
1574443887.978677,532745367.73741645
1574443888.080179,521817642.90771675
1574443888.180272,531582410.0142653
1574443888.281025,528365161.6468683
1574443888.381088,530924990.30990374
1574443888.481191,530513768.8255457
1574443888.582078,518535694.35907716
1574443888.68218,530461191.00173026
1574443888.782245,531994013.8382986
1574443888.882941,518472683.9891039
1574443888.983037,532871316.01873183
1574443889.084611,522862217.7832078
1574443889.18476,533838375.41877586
1574443889.285547,524805426.33870566
1574443889.385681,532949214.5764495
1574443889.486736,525664027.6472555
1574443889.586783,531105380.1852439
1574443889.686918,530818107.3942155
1574443889.787605,518582009.1396675
1574443889.887705,531102804.45159566
1574443889.987785,531256568.9752861
1574443890.088518,518069478.09696645
1574443890.188616,541442789.8425562
1574443890.289224,518802455.57728636
1574443890.389326,533854912.6504421
1574443890.490769,522210409.7614939
1574443890.590874,532366283.0772281
1574443890.69232,523216463.2015932
1574443890.79243,531235046.2089848
1574443890.892498,531624987.4616562
1574443890.993118,518640545.04394495
1574443891.093183,532267899.9260038
1574443891.193281,530403042.47589815
1574443891.294038,518225950.64452815
1574443891.394117,532313926.0063205
1574443891.495906,522441347.0808893
1574443891.596005,532283480.08644134
1574443891.697694,522384970.70467764
1574443891.797795,532614347.18357015
1574443891.899389,521842821.8245332
1574443891.999494,536712287.1528824
1574443892.100634,520640154.70646054
1574443892.200705,531247126.55388325
1574443892.300779,531351543.17878944
1574443892.401397,518875818.43363154
1574443892.501487,532182909.98483324
1574443892.603181,522282049.0527387
1574443892.70326,532256481.788456
1574443892.804906,522767463.0519293
1574443892.904977,531945825.4003981
1574443893.006641,522954999.2670343
1574443893.106748,532113162.40514517
1574443893.208629,521752603.78565025
1574443893.308705,532288200.04685366
1574443893.410348,522125020.23535156
1574443893.510402,531767430.3418242
1574443893.612048,523403873.16612023
1574443893.712158,531971609.53984165
1574443893.813852,522639867.38119876
1574443893.913982,532143980.8373884
1574443894.015856,522237035.58312553
1574443894.11595,532029079.23590195
1574443894.216061,529772728.35587543
1574443894.316781,518062380.6544693
1574443894.416832,530883834.7590186
1574443894.516906,530987649.33632076
1574443894.617202,521613862.6131578
1574443894.717292,532308851.4444725
1574443894.819071,522160921.83089876
1574443894.919181,533024140.3004368
1574443895.020689,521952678.98880136
1574443895.12078,531382492.7732618
1574443895.220845,530330713.20670307
1574443895.321788,518889234.4536444
1574443895.421835,533543011.9725827
1574443895.523156,522484403.9588029
1574443895.62322,531366742.2027055
1574443895.724646,525573610.27026314
1574443895.824742,532115306.78971505
1574443895.926344,522170303.4694875
1574443896.026424,531450888.2888497
1574443896.126526,531424287.9407381
1574443896.227382,518088989.25236773
1574443896.327475,532372290.4224396
1574443896.429155,522659530.53565603
1574443896.529226,538969528.5928489
1574443896.629984,519915755.830303
1574443896.730076,536961120.2551898
1574443896.831212,520743308.1826553
1574443896.93132,531970764.67653775
1574443897.032943,522538224.71793354
1574443897.133033,536571520.912998
1574443897.234389,519794300.9741769
1574443897.334436,531447818.35105413
1574443897.434546,531460289.42634356
1574443897.535363,517677215.7380978
1574443897.635474,535665246.7298695
1574443897.736898,520524477.9806808
1574443897.836985,531177487.67826337
1574443897.938707,522873833.1340878
1574443898.038827,532114430.3797777
1574443898.140609,522465836.78688985
1574443898.240697,536151803.3440346
1574443898.341984,521255164.2610881
1574443898.442077,533745493.46347415
1574443898.543444,521722137.1781749
1574443898.643521,532283124.87147546
1574443898.7451,522997211.52443135
1574443898.845205,533497406.73040384
1574443898.946639,522286550.37675405
1574443899.046726,532861156.77626395
1574443899.148361,523129306.1433333
1574443899.248424,536917631.9331666
1574443899.349727,520101006.1615931
1574443899.44983,532018936.65503764
1574443899.551517,522002609.2547901
1574443899.651583,536495924.3907516
1574443899.752886,520264181.068834
1574443899.852953,530535791.4728971
1574443899.953023,530398486.7402061
1574443900.053961,518557390.0572525
1574443900.154056,531425554.56359994
1574443900.254129,531331279.166064
1574443900.354847,518317080.1300417
1574443900.454918,533152285.150814
1574443900.556454,522835376.2064955
1574443900.656508,532809884.46360075
1574443900.757665,525368805.29437983
1574443900.857721,533858702.03072464
1574443900.95912,521791041.99102545
1574443901.059192,532636916.2897993
1574443901.160149,525736942.82317585
1574443901.260205,532043479.4721699
1574443901.36139,525878961.9911262
1574443901.461484,538462660.469373
1574443901.562362,519922218.95180935
1574443901.662428,532536333.2837385
1574443901.762518,530423266.60410845
1574443901.863213,518488649.9564854
1574443901.963294,530814904.2149362
1574443902.063369,530962337.6932024
1574443902.163518,522077925.9681693
1574443902.263553,537585755.1867102
1574443902.364899,519050102.72452414
1574443902.466071,535897494.23147726
1574443902.56616,535539619.8406589
1574443902.667197,523478802.2572181
1574443902.767305,530807988.91198575
1574443902.867392,530945886.41919285
1574443902.968035,518541348.2280239
1574443903.069786,533059741.20748365
1574443903.170424,540805948.8233408
1574443903.270547,536712287.1528824
1574443903.370628,533442436.90447295
1574443903.471057,531702879.40300155
1574443903.572287,535791839.3293009
1574443903.67238,540619022.3790475
1574443903.773429,517520421.7203615
1574443903.873517,529308277.58089167
1574443903.97363,530282204.5440854
1574443904.074241,521770105.1088827
1574443904.174295,533989807.84864205
1574443904.275683,522704432.61939853
1574443904.375783,531939915.20809513
1574443904.47756,522233142.7506195
1574443904.577649,532157162.58850956
1574443904.679356,522551667.17897797
1574443904.779811,519092889.3918462
1574443904.879919,520571390.9506897
1574443904.980585,497509742.1332215
1574443905.080687,509663267.2941894
1574443905.182569,502588514.8607312
1574443905.284228,513775801.9196666
1574443905.384304,505037841.4682884
1574443905.484393,515287010.86097515
1574443905.586379,491572507.275214
1574443905.686461,504573407.5823315
1574443905.786586,505102111.8397278
1574443905.886667,504659143.51468754
1574443905.986772,499488591.12685114
1574443906.088185,501262629.5789429
1574443906.188245,505021943.3776438
1574443906.288307,509877109.3028188
1574443906.3892,503267134.54705715
1574443906.491391,502098333.8545663
1574443906.591985,506288093.44560945
1574443906.692043,515456539.02960026
1574443906.792156,503712878.43563044
1574443906.893078,498500058.9075301
1574443906.993156,510288374.63633376
1574443907.094536,504283497.45711917
1574443907.194618,514852825.78149885
1574443907.295981,500326890.7635556
1574443907.396057,511848541.9639865
1574443907.496133,506204365.3760214
1574443907.598201,493482752.7646006
1574443907.698317,510992859.39144236
1574443907.799458,505440681.08102703
1574443907.899569,510094783.24512833
1574443908.001418,501836849.1638162
1574443908.101501,514979326.87755686
1574443908.202635,501534243.86878055
1574443908.302758,499772213.33783084
1574443908.402846,515665119.4149425
1574443908.504163,499435055.23891324
1574443908.604241,510911279.5712049
1574443908.704904,507916663.8653117
1574443908.805001,516740619.6398021
1574443908.90509,500369749.9459122
1574443909.00519,505098037.112294
1574443909.105289,514954353.57711244
1574443909.205356,497111086.1552207
1574443909.305463,498306146.86504453
1574443909.406294,507065849.97704065
1574443909.506341,509459947.27019745
1574443909.606441,504477213.1610665
1574443909.708375,498323418.4564883
1574443909.808464,516239206.4682141
1574443909.909041,502675896.4743475
1574443910.00914,512070383.8049446
1574443910.110858,501848941.8460326
1574443910.210909,515461454.55308354
1574443910.310992,505569884.0337285
1574443910.411113,505756797.96464115
1574443910.511189,505978776.0610771
1574443910.611267,504755385.24334854
1574443910.711334,499175665.84863293
1574443910.812226,502463009.9312549
1574443910.912308,514759562.455953
1574443911.013875,499623220.2989287
1574443911.113978,514228925.3453255
1574443911.214039,503954236.97900045
1574443911.315689,495269633.4573511
1574443911.415779,510729305.6809922
1574443911.515872,500485549.47147244
1574443911.615955,510111499.4007603
1574443911.716068,500310129.16961014
1574443911.81615,501593334.82504845
1574443911.916235,510438225.89788884
1574443912.016384,510350896.64590985
1574443912.116488,511022088.3515532
1574443912.217686,504040430.55569935
1574443912.317774,509683516.9709775
1574443912.417855,510101773.102845
1574443912.519481,494499100.6217749
1574443912.619644,499838189.95613515
1574443912.719702,505585427.9129487
1574443912.819847,509526846.3558696
1574443912.920068,505528249.97873837
1574443913.02021,508063376.1913356
1574443913.121807,505795419.8088986
1574443913.223316,514151654.4456617
1574443913.324056,512050281.88136107
1574443913.425836,499958111.00781006
1574443913.525923,515899401.9945051
1574443913.626646,501851233.8013363
1574443913.726737,510302968.272375
1574443913.826773,505631232.53831905
1574443913.92864,496998297.4892112
1574443914.028692,507489474.23370963
1574443914.128795,504840209.37516534
1574443914.228862,510082014.1135368
1574443914.328958,509225630.19855255
1574443914.429059,510156778.9744985
1574443914.529277,500505176.3228425
1574443914.629358,520665690.1691709
1574443914.730099,497474376.8248688
1574443914.831523,514856723.15777344
1574443914.933387,511706089.9344767
1574443915.033498,511273221.3187818
1574443915.135799,498592482.13708484
1574443915.235869,520701681.7715739
1574443915.336548,497640958.33689433
1574443915.436648,506083737.13148415
1574443915.536813,505055662.29669195
1574443915.638552,502755425.93473506
1574443915.740798,509678104.4308063
1574443915.840854,516789859.9902551
1574443915.943091,498815717.8466069
1574443916.043144,504452398.37505573
1574443916.144541,505306651.31313854
1574443916.244624,513923193.8775088
1574443916.344697,505428634.1171125
1574443916.446247,495592843.7824469
1574443916.54634,510645481.5128622
1574443916.646441,509566915.71647537
1574443916.747398,497651516.05628425
1574443916.847504,505563985.0167196
1574443916.947593,510862326.02408
1574443917.049803,493884873.8053035
1574443917.149926,520514331.6999766
1574443917.2515,493678474.66796947
1574443917.351551,516725773.68067515
1574443917.452288,501516550.21542555
1574443917.552418,510175302.2521926
1574443917.652506,505626521.8780042
1574443917.752591,505142813.0977319
1574443917.853851,494964069.99189734
1574443917.953934,510671039.283857
1574443918.05401,509159592.32622635
1574443918.155052,496630021.7670207
1574443918.255163,508816433.24339134
1574443918.355219,498399393.19637364
1574443918.455344,499367182.97966117
1574443918.555444,505530124.6182275
1574443918.656812,503786031.79621166
1574443918.756947,520457284.95629466
1574443918.857679,497699027.8580547
1574443918.957772,511887482.0713966
1574443919.057863,515780921.1484738
1574443919.157952,504875101.7835676
1574443919.260202,498994845.76891416
1574443919.360262,516241523.9880899
1574443919.460957,502045979.788963
1574443919.561026,510968397.66887945
1574443919.66272,502478809.63167536
1574443919.764575,512543420.2865943
1574443919.866791,510110618.41940266
1574443919.966866,510354052.5726053
1574443920.068129,504990751.2463857
