time,bits/s
1574444165.154974,922536709.3636305
1574444165.255059,921292242.2998563
1574444165.355138,923759235.1236924
1574444165.455206,924343616.9693595
1574444165.555287,924430788.2341421
1574444165.655352,924138415.7248521
1574444165.755457,924219297.9163289
1574444165.855523,924714122.1415054
1574444165.955593,924201362.3535357
1574444166.055704,924265553.154095
1574444166.155789,923477857.7045157
1574444166.255863,922077135.0088955
1574444166.355921,922698724.3169348
1574444166.455996,921489300.6072116
1574444166.556083,924491510.8399706
1574444166.656155,924624949.2478048
1574444166.75623,924493714.3869174
1574444166.856327,923246790.1822133
1574444166.956433,922363781.5854534
1574444167.056558,921090278.1842434
1574444167.156636,922629793.9452368
1574444167.256738,922476609.3104495
1574444167.356844,923866629.6632148
1574444167.456917,924297348.121631
1574444167.557011,923399980.1002328
1574444167.657077,920987627.3762587
1574444167.757151,922759558.107792
1574444167.857219,922707523.1528236
1574444167.957297,924578669.6271198
1574444168.057346,924259594.5569339
1574444168.157448,924132140.0428402
1574444168.257541,921329571.4513543
1574444168.35761,922363717.2847311
1574444168.45768,922453147.650187
1574444168.557737,922128369.5480328
1574444168.657813,924117656.4431309
1574444168.757877,924227798.949441
1574444168.857952,923903664.62848
1574444168.958018,922713366.6798056
1574444169.05807,922620286.2175558
1574444169.158169,922416532.1716768
1574444169.258232,922276480.300852
1574444169.358303,924274066.6317353
1574444169.458397,924433249.54644
1574444169.558476,924694473.5687064
1574444169.65857,922694264.7878217
1574444169.758641,922560164.7834749
1574444169.858747,922807083.886028
1574444169.958864,923635084.1419959
1574444170.058963,924743143.3787496
1574444170.159031,924537787.5318823
1574444170.259091,923837198.8622403
1574444170.359165,922879004.2150143
1574444170.459255,922740442.7104028
1574444170.559344,922508860.2175655
1574444170.659398,924001486.4161161
1574444170.759504,924331923.2055053
1574444170.859605,924598719.5316557
1574444170.959686,922824014.5110434
1574444171.059789,922788824.5394473
1574444171.15986,923026408.9434797
1574444171.259937,921697379.1578777
1574444171.360028,922395267.2072754
1574444171.460081,924357800.8808657
1574444171.560167,924450873.7865158
1574444171.660229,924514529.8934455
1574444171.76033,924265553.154095
1574444171.860406,924491510.8399706
1574444171.960471,924004973.235682
1574444172.060557,922601206.7482083
1574444172.160621,923078420.2417129
1574444172.260689,921767056.3211647
1574444172.360762,922805754.1607354
1574444172.460852,922847436.7018977
1574444172.560902,923901071.5681944
1574444172.660988,924363447.8936069
1574444172.761066,924473882.8425479
1574444172.861126,924291693.6339905
1574444172.961191,924477064.6441543
1574444173.061292,923325167.5763779
1574444173.161371,922717009.5857567
1574444173.261432,921030999.731273
1574444173.361494,922285274.3974179
1574444173.461592,922783661.6192927
1574444173.561692,923565525.5286438
1574444173.66175,924647988.7810011
1574444173.761835,924505953.8683203
1574444173.861912,924456255.5173657
1574444173.962008,924288829.4487847
1574444174.062075,924798071.1608194
1574444174.162128,922600490.330997
1574444174.26219,921289001.9747066
1574444174.362238,922727321.1471457
1574444174.462324,922684774.3037087
1574444174.562416,922624651.4639841
1574444174.662527,924529206.323957
1574444174.762634,924456507.4498235
1574444174.862723,924595306.1323241
1574444174.962826,924146620.4673206
1574444175.062878,923787438.8173
1574444175.162961,924078011.5670507
1574444175.263033,921624879.8109525
1574444175.363113,922007476.1908185
1574444175.463162,922530844.4295928
1574444175.56324,922041971.0876069
1574444175.663289,923005197.7828407
1574444175.763354,923889154.1114359
1574444175.863446,923880740.9643221
1574444175.963514,924120792.3599281
1574444176.063589,924056913.2962542
1574444176.163638,923931909.8288074
1574444176.263708,923173046.8764111
1574444176.363776,924238814.6441163
1574444176.463838,924045545.7572019
1574444176.563938,922543303.6737044
1574444176.66399,922742720.1745533
1574444176.764103,922071390.4431905
1574444176.864164,921271432.0687128
1574444176.964258,923973223.0618844
1574444177.06433,924291693.6339905
1574444177.164382,924250780.4794027
1574444177.264452,921651241.8901657
1574444177.364546,920253998.2082586
1574444177.464641,922034038.7135072
1574444177.56473,921402042.5580374
1574444177.664841,921027176.2803676
1574444177.764905,923443487.7270643
1574444177.864966,922646682.0544585
1574444177.965076,921035955.3881972
1574444178.065126,922539642.2728289
1574444178.1652,922308754.48516
1574444178.265305,921880022.9852828
1574444178.365401,924422234.7376368
1574444178.465458,924079867.7914331
1574444178.565573,923200590.5530035
1574444178.665648,922540373.9614245
1574444178.765713,922212728.1158437
1574444178.865816,921940889.7517934
1574444178.965868,923555767.9862486
1574444179.06594,924288535.5329496
1574444179.16603,924236918.4133686
1574444179.266092,921020021.8507822
1574444179.366156,921509068.6926049
1574444179.466227,922348327.0405462
1574444179.566332,921099057.3914585
1574444179.666442,923709918.7451339
1574444179.766495,924480247.265015
1574444179.866582,923365610.4638001
1574444179.966654,923944215.5536771
1574444180.066747,922598266.8250198
1574444180.166871,921950557.5530888
1574444180.266972,922001749.2658194
1574444180.367036,922991203.534705
1574444180.467098,923352714.8000782
1574444180.567167,924213322.5252799
1574444180.667254,923738535.1805484
1574444180.767321,922018465.1861345
1574444180.867395,922070541.5693552
1574444180.967489,900720662.4969143
1574444181.067537,761116409.4258823
1574444181.167592,739643848.133094
1574444181.267754,731624258.8565481
1574444181.367807,739296379.9927245
1574444181.467923,738979734.6439693
1574444181.568073,733233858.0729202
1574444181.66818,739398846.5724635
1574444181.768282,737562115.7665809
1574444181.868352,731455308.7799215
1574444181.96844,738581315.8598022
1574444182.068472,738052239.7929608
1574444182.168527,732756694.3154222
1574444182.268624,737534209.5101067
1574444182.368689,739013645.761643
1574444182.468765,733354015.6930816
1574444182.568846,740023619.4729723
1574444182.66942,735523144.6650333
1574444182.769475,737348486.4253113
1574444182.86958,734853486.8449395
1574444182.96968,731945041.933274
1574444183.069785,730455600.4904681
1574444183.170476,730016078.8001621
1574444183.270524,734628205.263864
1574444183.370617,731866955.9179063
1574444183.470726,732864276.1726251
1574444183.570808,733184461.749938
1574444183.670878,734082607.9590364
1574444183.771521,727417911.662833
1574444183.871639,735700833.086201
1574444183.9717,736676360.3635081
1574444184.071781,736267421.7920961
1574444184.171873,730424270.3355144
1574444184.271936,736277968.7968019
1574444184.372008,733714152.0992787
1574444184.472052,734838853.0187312
1574444184.572589,730644436.9279945
1574444184.672648,736313073.3660058
1574444184.772778,737120047.9352925
1574444184.873227,733631426.5102597
1574444184.973311,740177085.8353877
1574444185.073399,739211317.1368066
1574444185.173463,733808980.5636374
1574444185.273541,738622185.9400926
1574444185.373938,735299777.7981219
1574444185.473993,738999999.7131578
1574444185.574075,738323697.4856966
1574444185.674284,731952504.2621206
1574444185.774349,739861965.7454242
1574444185.874423,738671483.8770306
1574444185.974503,733779245.8509922
1574444186.074556,741100853.7157216
1574444186.174898,735133024.4169914
1574444186.274973,739720876.7324935
1574444186.375537,735914179.1598209
1574444186.475602,740184143.2906475
1574444186.576274,735671911.8521931
1574444186.676356,740823267.2284466
1574444186.776466,738863518.7747413
1574444186.876534,733112338.1846353
1574444186.976639,738798797.7838739
1574444187.077204,734207970.0724012
1574444187.177255,738543719.5669098
1574444187.27735,737879582.8732437
1574444187.377589,732614494.7146753
1574444187.477666,740436284.1992235
1574444187.578257,735318972.7072394
1574444187.678318,740215903.5048547
1574444187.779117,735672526.7176793
1574444187.879196,741281269.9182806
1574444187.979603,735324502.5057986
1574444188.079666,740424601.3388191
1574444188.179703,738708461.6484655
1574444188.279736,734098357.6127108
1574444188.379796,740121253.5729287
1574444188.48023,734166035.7983983
1574444188.580299,739160232.0816708
1574444188.680374,737939651.3786337
1574444188.780577,731199306.003766
1574444188.880635,738999999.7131578
1574444188.980774,740632942.4266845
1574444189.080952,735397698.4170702
1574444189.181022,740424601.3388191
1574444189.281105,734790236.1033604
1574444189.38116,738668356.3840507
1574444189.481241,737527178.2933383
1574444189.581321,733286287.8450156
1574444189.681411,739081434.9636881
1574444189.781487,739468091.3680407
1574444189.881561,735841044.7046441
1574444189.981684,740454347.1616098
1574444190.081788,735172795.8099914
1574444190.18191,738914578.8209816
1574444190.282021,736098997.7574685
1574444190.382113,733047686.1321969
1574444190.482228,738484525.6680367
1574444190.582302,738860845.9196793
1574444190.682401,734167556.2995682
1574444190.78245,740325320.6636928
1574444190.882808,734610082.7319652
1574444190.982875,739461040.9418136
1574444191.082984,738000352.1347238
1574444191.183141,732085421.974781
1574444191.283244,737812771.117209
1574444191.383303,738390920.6662519
1574444191.483409,734607923.2943094
1574444191.583467,739470374.1711344
1574444191.684055,735299657.0476211
1574444191.784124,741807344.4940574
1574444191.884869,735015206.572785
1574444191.98493,739650900.9411355
1574444192.085027,738076271.2871585
1574444192.185133,733753769.6235912
1574444192.285205,738657398.0807147
1574444192.38552,735379665.1352315
1574444192.485583,739968384.80857
1574444192.585652,738789060.4506695
1574444192.685738,735704194.4089236
1574444192.785815,739062516.719306
1574444192.886431,733035969.1323485
1574444192.986546,739174323.8054277
1574444193.08665,738525369.8614591
1574444193.186678,733692775.9863441
1574444193.286726,739514449.5567228
1574444193.387326,734405939.3595405
1574444193.487426,740325121.3567698
1574444193.5875,739528025.4196376
1574444193.687562,733686169.236798
1574444193.787679,737689968.4508556
1574444193.888321,734422431.5612781
1574444193.988432,739174323.8054277
1574444194.088492,739940757.6002442
1574444194.188548,733266151.0543569
1574444194.288606,740060657.2507979
1574444194.389134,734022387.700765
1574444194.489225,738662287.1425534
1574444194.589303,738289931.2008768
1574444194.689364,732541991.2451074
1574444194.78943,738261015.1266518
1574444194.889522,738400778.4118758
1574444194.989591,733310308.722432
1574444195.089698,740908593.693992
1574444195.190288,734837191.2427746
1574444195.290336,740442924.7273993
1574444195.391026,735560440.4198197
1574444195.491096,741459893.7472218
1574444195.591626,735501797.7568303
1574444195.691678,740244137.0945907
1574444195.791758,738976654.8296981
1574444195.891825,734517882.3229768
1574444195.991904,738829147.3222725
1574444196.092371,734239256.2756996
1574444196.192497,738623172.7173691
1574444196.292561,739340441.5409232
1574444196.39264,735632223.7445552
1574444196.492772,740787531.5414035
1574444196.592914,734981898.2442933
1574444196.693013,740340999.7192338
1574444196.793558,735339510.8310691
1574444196.893611,740867421.0411962
1574444196.994353,735332350.278311
1574444197.094438,738815059.9297851
1574444197.194539,737055056.7003202
1574444197.294608,648465093.523549
1574444197.394692,619382958.9732217
1574444197.494758,609476552.8699322
1574444197.594845,618960265.7248749
1574444197.694928,608612088.5198728
1574444197.794997,621556790.6346822
1574444197.895077,611141098.3633438
1574444197.996407,614700065.0378582
1574444198.096495,622775785.6406585
1574444198.196577,609671424.516166
1574444198.296681,621715798.5885673
1574444198.396788,611517550.0396788
1574444198.497638,613977158.1369863
1574444198.5977,621381451.3552866
1574444198.697783,609782861.668385
1574444198.797851,620925566.8402
1574444198.897966,610446493.5245728
1574444198.998027,619186750.1023996
1574444199.098131,610116633.2634068
1574444199.198192,618420219.1956973
1574444199.29828,609659800.4905695
1574444199.398342,620188729.0710394
1574444199.498641,605663650.5253985
1574444199.598689,626645495.1050036
1574444199.698787,610964121.4280614
1574444199.799828,614140200.0305591
1574444199.89988,621541721.6526076
1574444199.999969,611371953.0471795
1574444200.100031,621962040.6542121
1574444200.200086,609879278.7745653
1574444200.30132,613601452.314942
1574444200.401396,620369108.1532668
1574444200.501481,610105003.299419
1574444200.601535,620572181.3454876
1574444200.701603,609671870.0316658
1574444200.801668,620166092.0672903
1574444200.90178,608550931.6776665
1574444201.001833,621623705.5960951
1574444201.101928,610225685.7427616
1574444201.201983,620228171.7908826
1574444201.302063,610324593.6923499
1574444201.402161,621151942.3920239
1574444201.502277,611316592.1760328
1574444201.603273,613948071.0871773
1574444201.703381,621756022.2867438
1574444201.803466,612652498.5649077
1574444201.904547,614548423.9994148
1574444202.004603,621406633.6273633
1574444202.104658,611597871.0283796
1574444202.204743,620977736.4231722
1574444202.304805,610202056.8818195
1574444202.405985,614132828.9346647
1574444202.506059,620547033.8484246
1574444202.606171,610164611.5519546
1574444202.706292,620297148.9383368
1574444202.80639,610963429.6370382
1574444202.906477,621936836.8357671
1574444203.006563,611427323.9462024
1574444203.107666,613944726.8570135
1574444203.207752,622015586.1215668
1574444203.307811,611001226.5593561
1574444203.407897,619521555.5937947
1574444203.507975,608118384.4208429
1574444203.608042,620071941.6091266
1574444203.708154,608886670.3089827
1574444203.808211,621400708.2032492
1574444203.908268,610440997.0431155
1574444204.008342,620991058.091689
1574444204.10842,610969946.1112142
1574444204.208502,619344574.5440955
1574444204.308595,610305682.3408048
1574444204.4087,618732387.8811471
1574444204.508779,609720831.5704371
1574444204.608846,619645608.4730046
1574444204.708916,609519727.2477314
1574444204.808983,619511433.7817854
1574444204.909088,611287458.9023254
1574444205.010327,615299825.4726915
1574444205.11042,621769357.4729939
1574444205.210473,610074589.6280813
1574444205.310556,620666226.5377154
1574444205.410615,609220211.3939995
1574444205.510699,620490829.1651285
1574444205.610769,610087154.6617788
1574444205.710846,620606635.5908779
1574444205.810906,609805132.6766056
1574444205.910991,621734843.7242202
1574444206.011077,611433153.0453393
1574444206.116881,570860859.3988296
1574444206.216977,563508470.7146466
1574444206.31784,526231759.9141107
1574444206.417954,526740656.5537438
1574444206.518057,532239086.0290195
1574444206.618655,522759783.8201109
1574444206.718699,526366167.3892604
1574444206.81877,531156632.975833
1574444206.919458,523306582.7293503
1574444207.019554,527202771.2003812
1574444207.119641,531925538.14342207
1574444207.220125,522969728.72138524
1574444207.320185,527440440.317828
1574444207.420241,531462289.2532471
1574444207.520754,523342050.587234
1574444207.62082,526993592.7317135
1574444207.720918,531965694.44941646
1574444207.821385,523314711.76775527
1574444207.921475,527366286.9354735
1574444208.021572,532039222.20349646
1574444208.121969,522793884.2666122
1574444208.222096,526397419.37804717
1574444208.322123,533763232.0405863
1574444208.42234,523381417.00289416
1574444208.522443,528576962.33890593
1574444208.622501,533074582.2491805
1574444208.722681,522621780.5895974
1574444208.822779,528576962.33890593
1574444208.922854,531925538.14342207
1574444209.023255,521816978.2011638
1574444209.123376,526519460.1528953
1574444209.223467,531197069.1105376
1574444209.324296,522251011.03758895
1574444209.42453,526046118.5161321
1574444209.524628,532438926.04274744
1574444209.625044,522572951.4531186
1574444209.725199,526925045.3556919
1574444209.825286,532728863.3817
1574444209.925944,522822846.8646451
1574444210.026031,526677581.642025
1574444210.126091,531404743.5669166
1574444210.226733,522116956.94517946
1574444210.326896,527113819.139995
1574444210.426962,532389723.8822713
1574444210.527381,522668466.98085564
1574444210.627484,526861471.6676438
1574444210.727599,531839785.93815434
1574444210.828188,523036119.9490187
1574444210.928262,527539763.10126597
1574444211.028338,532908366.16049314
1574444211.128509,522686394.6912976
1574444211.228757,526613961.99082065
1574444211.328845,533498586.37876487
1574444211.429139,522831582.36809254
1574444211.529225,526598175.9064098
1574444211.629324,533045732.9781438
1574444211.729786,522428973.29690915
1574444211.829815,526218965.3129899
1574444211.929875,530493319.7485416
1574444212.030823,523459923.3070801
1574444212.130887,526119440.0502371
1574444212.230934,530209839.67116237
1574444212.331769,523557166.5622429
1574444212.431931,525562425.75037384
1574444212.531999,530468027.63068753
1574444212.632908,523424485.1964454
1574444212.732994,527009678.14627635
1574444212.833076,533278422.0451902
1574444212.933423,523022651.0529534
1574444213.033492,528378180.5334293
1574444213.133569,532383711.04435146
1574444213.233893,521867565.6928541
1574444213.333965,527723593.00774866
1574444213.434017,532606161.4599274
1574444213.534249,523161185.7644606
1574444213.634342,527514746.7513506
1574444213.734439,531703266.38778883
1574444213.83489,522528219.9359905
1574444213.935105,526723355.62038386
1574444214.035153,531684557.2628723
1574444214.135878,522909104.62891626
1574444214.235946,525630332.4305803
1574444214.335997,531088920.04615456
1574444214.436758,523266728.5711389
1574444214.536867,526509423.898669
1574444214.636911,532541411.07915574
1574444214.737454,523066031.14945626
1574444214.837627,526476273.89242804
1574444214.937721,533223772.83594257
1574444215.038233,522048302.230273
1574444215.138325,527219964.44282556
1574444215.238397,532488099.0564232
1574444215.338715,522963089.8227771
1574444215.438772,526520014.29950345
1574444215.538862,532072189.51930183
1574444215.639394,523307731.3559768
1574444215.739471,526287520.0816027
1574444215.839535,530661722.83748925
1574444215.940239,523898884.87932
1574444216.040293,526439331.49718815
1574444216.140343,531679486.97282875
1574444216.241052,522873190.6271158
1574444216.34112,527066450.08863795
1574444216.441167,532821316.4076059
1574444216.541242,526909190.0772238
1574444216.641466,523166165.4064344
1574444216.74155,532629578.69856894
1574444216.841846,525724105.92740077
1574444216.941988,524825628.8172791
1574444217.042053,529698591.3776218
1574444217.142785,524808953.7095584
1574444217.242856,462058828.2215654
1574444217.343797,457434428.01197
1574444217.443903,464383353.87446415
1574444217.543982,464624239.5420552
1574444217.644819,457811015.2253034
1574444217.744908,463591691.4835192
1574444217.845705,455573999.2276155
1574444217.94578,465407836.8099479
1574444218.045853,464972773.7253154
1574444218.146613,457939719.0930799
1574444218.246692,463016162.0780489
1574444218.347702,456149059.9993387
1574444218.447788,464518395.6926025
1574444218.547872,464272387.1924643
1574444218.648873,457802257.98512733
1574444218.75005,459039509.823309
1574444218.850119,464731186.53222483
1574444218.950202,465157825.09410965
1574444219.050602,460029614.41196644
1574444219.152316,457452339.22113645
1574444219.252415,464406593.18289185
1574444219.352536,465193796.02782273
1574444219.452647,459937779.3860076
1574444219.552769,463697770.47018665
1574444219.653913,454179850.14444757
1574444219.753983,463489352.85806024
1574444219.854047,463762988.93677723
1574444219.954688,461766497.56917024
1574444220.056684,456065587.69271743
1574444220.156784,465689827.04704154
1574444220.256867,464360524.43641514
1574444220.357184,460374846.0553491
1574444220.457242,463308525.0061386
1574444220.558479,453913361.5846828
1574444220.658552,462328003.46315694
1574444220.758632,464600516.52957803
1574444220.858737,463678982.11259866
1574444220.958903,460045448.21396244
1574444221.060457,455568103.43067193
1574444221.160557,464762803.2197661
1574444221.260658,463351293.89171875
1574444221.361312,460845267.64883274
1574444221.463125,456515696.07824117
1574444221.563224,464850894.44622105
1574444221.663309,463985476.2576371
1574444221.763683,460209612.8070584
1574444221.86377,463509045.53420556
1574444221.964921,453850035.0437596
1574444222.065004,464925122.39931744
1574444222.16509,464435368.88276255
1574444222.265438,460929915.13092923
1574444222.367165,456169319.65386385
1574444222.467254,464250256.2202647
1574444222.567328,463623954.35728693
1574444222.667952,461410865.52818406
1574444222.769671,456309997.4244624
1574444222.869775,465416478.60727006
1574444222.969837,463749722.6777402
1574444223.070344,459854348.61773306
1574444223.172099,456408851.5346474
1574444223.272166,463235640.075034
1574444223.372216,463684746.4819681
1574444223.472252,464156936.38170624
1574444223.572337,459126516.4188239
1574444223.673961,456612582.9452229
1574444223.774062,464156579.6626083
1574444223.874135,464948392.75687915
1574444223.974594,460452708.75711715
1574444224.076285,456353372.8070261
1574444224.176409,464354584.6195724
1574444224.276477,463170614.63243836
1574444224.377106,461351463.2682683
1574444224.478778,456543384.9062819
1574444224.57885,464165430.4340182
1574444224.678942,464555587.7523963
1574444224.779499,460806218.35188735
1574444224.881198,456412744.15365887
1574444224.981305,464827633.846843
1574444225.081365,463443133.9377676
1574444225.181852,460947481.2059145
1574444225.283692,456740577.8791076
1574444225.383771,463924964.60289645
1574444225.483854,464809325.35762393
1574444225.584136,461122427.4488835
1574444225.685912,456116402.8082808
1574444225.785997,464415446.86459434
1574444225.88606,463980259.85634255
1574444225.986631,460737360.8809341
1574444226.086703,463354918.2686233
1574444226.187913,453792393.08614415
1574444226.287987,464036347.9777286
1574444226.388071,465467499.075876
1574444226.488473,460603113.35763127
1574444226.590104,456885700.51833284
1574444226.690174,464366058.22979826
1574444226.790261,464128923.17734456
1574444226.890352,463758309.7748776
1574444226.992622,453458527.63155246
1574444227.092699,463632795.85744864
1574444227.192807,462263009.41468227
1574444227.292897,462952159.27197504
1574444227.392989,462716156.26976556
1574444227.495064,452148330.9639349
1574444227.59514,462730492.73884183
1574444227.69521,464499573.6807261
1574444227.795287,465884809.0536853
1574444227.897408,453662348.1665409
1574444227.997516,466106687.4130231
1574444228.097574,465643209.78216964
1574444228.200001,453998858.66838086
1574444228.300076,466417144.5884108
1574444228.400131,465088063.83536106
1574444228.502609,454460837.0727056
1574444228.602663,465602868.42270625
1574444228.702737,464383767.25497675
1574444228.80284,464041550.342398
1574444228.904851,451997876.9347886
1574444229.004897,464036674.595875
1574444229.104956,464509538.08524036
1574444229.20502,463794786.0541852
1574444229.307126,453352558.4605019
1574444229.407206,463703296.7474871
1574444229.507305,464753942.91601294
1574444229.607365,463860015.52240515
1574444229.709833,453486163.854249
1574444229.809916,464258001.8205315
1574444229.909997,464495145.1937191
1574444230.010059,464554936.8939743
1574444230.112084,452087683.828877
1574444230.212159,462674240.40960413
1574444230.312232,464430259.87309
1574444230.412302,464055151.21921176
1574444230.514581,454041106.25006294
1574444230.614663,464425831.60361755
1574444230.714764,466610922.5942731
1574444230.814873,464934543.8321777
1574444230.916455,451996926.6186856
1574444231.016563,464572841.639686
1574444231.116625,464712852.48419887
1574444231.21674,463735100.58429754
1574444231.318861,453137422.6804378
1574444231.418924,463851169.77349764
1574444231.518997,464689588.3152723
1574444231.619054,464272772.9018913
1574444231.721188,453088742.3777593
1574444231.821288,463906978.7540943
1574444231.921387,463425283.26847976
1574444232.021466,464786577.351164
1574444232.123773,453752047.30750126
1574444232.223873,464157329.17232376
1574444232.323935,464684668.4460884
1574444232.423963,464282735.0293205
1574444232.52594,452793247.7589574
1574444232.626022,464013443.3358826
1574444232.726132,464685287.0147201
1574444232.826183,464666326.47550213
1574444232.928114,452932777.3672087
1574444233.028182,465240986.01251936
1574444233.128259,464537219.2299162
1574444233.228352,463377794.83316493
1574444233.330511,452888839.5531226
1574444233.430595,464342817.1838633
1574444233.530706,464378927.6032226
1574444233.630815,464749512.8908207
1574444233.732971,452193065.1121592
1574444233.83303,464119314.92489934
1574444233.933117,464013122.5478093
1574444234.033197,463373538.4270612
1574444234.135655,453644695.307299
1574444234.235756,464596088.32562417
1574444234.335832,464072849.77975255
1574444234.435932,464291916.3543556
1574444234.537995,452149960.6874397
1574444234.638102,464837602.39009684
1574444234.738217,464921250.3027825
1574444234.838277,464250636.371475
1574444234.940317,452777691.3492265
1574444235.04042,466712248.4185824
1574444235.140529,465532253.8507047
1574444235.242973,453366535.48399955
1574444235.34304,465421587.7670299
1574444235.443133,464438689.3852962
1574444235.543208,464291200.1778748
1574444235.64525,452650341.9824942
1574444235.745306,465186156.3804842
1574444235.845393,464800463.2799897
1574444235.945468,464411440.3110169
1574444236.047489,452171196.2617032
1574444236.147558,464554936.8939743
1574444236.247622,463999063.2453341
1574444236.347695,463726508.55063194
1574444236.450045,452869513.78887236
1574444236.550117,464440223.78816736
1574444236.650184,463526919.1303514
1574444236.750291,463457134.27062577
1574444236.852566,453310296.58362275
1574444236.952644,464855856.8100223
1574444237.052788,465073585.6849028
1574444237.152852,466023940.23112255
1574444237.254561,451359301.1466096
1574444237.354651,465299594.6233052
1574444237.454708,463327302.11223954
1574444237.554792,465648029.0941394
1574444237.656756,452614688.936807
1574444237.756815,464253956.71646404
1574444237.856908,464475888.5489161
1574444237.956952,464430259.87309
1574444238.059052,452796973.8279356
1574444238.159118,464559366.5211658
1574444238.259235,463651124.83155465
1574444238.359292,464475654.50452834
1574444238.461387,453286902.46102387
1574444238.561498,463206815.1983111
1574444238.661564,464569333.49121433
1574444238.761616,464166896.02357465
1574444238.863936,453567888.7006346
1574444238.964021,465286929.47269726
1574444239.064079,463790629.41435176
1574444239.164161,463762730.83648324
1574444239.266369,452708840.45306695
1574444239.366448,465292474.30606717
1574444239.466512,463656006.3998932
1574444239.566591,464402584.5742548
1574444239.668761,453037695.6564774
1574444239.768834,464977206.90338683
1574444239.868877,465065888.2203982
1574444239.969,465346620.8942934
1574444240.070702,451995839.6320519
1574444240.170807,466106687.4130231
1574444240.270908,464285277.93842834
1574444240.37098,464768850.8525689
1574444240.472937,451909585.852072
1574444240.573017,465199956.2435484
1574444240.67312,464632623.532896
1574444240.77322,464416553.59854347
1574444240.875218,451823459.5064915
1574444240.975283,464471225.36935633
1574444241.075354,464670757.12256914
1574444241.17542,463869967.39321035
1574444241.277513,452611926.5786563
1574444241.377618,463934615.690328
1574444241.477713,462814303.0227878
1574444241.577787,464768850.8525689
1574444241.680102,453889734.86820024
1574444241.78021,464601623.593756
1574444241.880289,464513966.846696
1574444241.980364,464314441.8531716
1574444242.082516,452857570.4034078
1574444242.182599,464276813.6401045
1574444242.282681,464578838.50574255
1574444242.382788,464151798.97350454
1574444242.484804,452363511.7440594
1574444242.584877,464786577.351164
1574444242.684981,462896998.6391383
1574444242.785079,464199362.9903292
1574444242.887425,453583875.82383466
1574444242.987509,465995060.9443299
1574444243.087619,464938975.177579
1574444243.187729,464012801.92025316
1574444243.289751,451725203.02286905
1574444243.389831,464981640.1659933
1574444243.489939,465430896.30150694
1574444243.590012,464072849.77975255
1574444243.692016,452042276.7851775
1574444243.792133,463808887.4599157
1574444243.892245,464824311.09410334
1574444243.992332,464707926.3250209
1574444244.094415,452599923.5765823
1574444244.194486,464211902.5222719
