time,bits/s
1574443869.839412,402100036.6718836
1574443869.940922,389455411.2526989
1574443870.041005,401736321.0702566
1574443870.142808,389332043.0485473
1574443870.242881,399659406.2943605
1574443870.344862,390282035.76720685
1574443870.444943,400770472.77637386
1574443870.545652,383455970.1318174
1574443870.64571,401026032.8808253
1574443870.747533,389878404.6407778
1574443870.847595,402048432.4458261
1574443870.949175,389377233.92051697
1574443871.049281,402362115.5750441
1574443871.150812,389111845.3353881
1574443871.25091,402091252.9458968
1574443871.352482,389647493.6898441
1574443871.452544,401781330.7534046
1574443871.554226,389331877.4832243
1574443871.654303,401644446.7045859
1574443871.756006,389142139.2112274
1574443871.856076,402012013.4527511
1574443871.957649,389537053.93952006
1574443872.057751,403049157.4509232
1574443872.159124,389360316.7074081
1574443872.259229,401966856.065461
1574443872.360734,389722228.55550647
1574443872.460811,402407187.63504803
1574443872.562501,389016422.0271751
1574443872.66257,401596598.41248107
1574443872.764381,389354849.68219787
1574443872.864445,401333355.8106726
1574443872.966286,389020507.1494617
1574443873.066346,401329528.93220085
1574443873.168041,389065599.9228415
1574443873.26813,401401336.19310904
1574443873.369832,389506829.5451673
1574443873.469935,401887472.0408739
1574443873.571685,389481934.00776064
1574443873.671795,402890166.92825127
1574443873.773422,388699102.48403853
1574443873.873482,402359474.1385357
1574443873.975007,388689974.1796396
1574443874.075057,401721052.0019359
1574443874.176772,389217751.03529334
1574443874.276887,400949731.5037699
1574443874.378775,389978694.1677449
1574443874.478821,401728714.13889635
1574443874.580456,389178019.5739636
1574443874.680539,402535460.3754791
1574443874.782027,389059962.03102887
1574443874.882113,402159291.9338592
1574443874.983864,389243148.7176823
1574443875.083961,402095085.5163336
1574443875.185183,385449708.7528777
1574443875.285273,401660689.2130011
1574443875.386859,389187442.5899609
1574443875.486966,401847252.0753156
1574443875.588788,388645361.96451765
1574443875.688853,400406756.43217754
1574443875.790958,389822459.9040766
1574443875.891029,400741812.05764985
1574443875.992979,389114688.6634894
1574443876.093066,400027812.3211495
1574443876.195077,389564328.7104576
1574443876.295144,401181188.98058987
1574443876.396956,390611736.9215643
1574443876.497011,402999096.9074025
1574443876.598326,388730232.99921125
1574443876.698379,403098596.8141593
1574443876.799214,386098633.31130975
1574443876.899296,403089502.13499975
1574443877.000683,389200214.81085557
1574443877.102314,389874083.2881558
1574443877.202387,402228312.7363498
1574443877.304,389430054.34494674
1574443877.404109,403363831.59643716
1574443877.505677,387955143.42641085
1574443877.605741,399687986.73866177
1574443877.707862,389871304.6801174
1574443877.807936,400638406.2768013
1574443877.909394,386490981.89051133
1574443878.009462,400742767.34889644
1574443878.110813,386049824.54685086
1574443878.210899,400039255.1461576
1574443878.312159,387583756.83368397
1574443878.412233,401992848.21166945
1574443878.514018,389117251.2146927
1574443878.614129,402686447.0603845
1574443878.715523,388793310.47919494
1574443878.815577,402495443.0298393
1574443878.917103,389291834.97438884
1574443879.019329,392952527.1760735
1574443879.119432,402422280.30808383
1574443879.22103,388995609.88932157
1574443879.321139,401261613.9818858
1574443879.422847,389449283.42826587
1574443879.522937,401544903.48535246
1574443879.62454,389865848.2708717
1574443879.724638,401320983.03407615
1574443879.82635,389221402.04533535
1574443879.926432,400809860.83140904
1574443880.028376,389649619.6007067
1574443880.128486,401157394.90465105
1574443880.229632,386178821.8283882
1574443880.329724,401740151.2889804
1574443880.431426,389731088.2349547
1574443880.531465,401313265.5128651
1574443880.63323,389523701.85217655
1574443880.733294,401345793.6697563
1574443880.835023,389615947.8277752
1574443880.935068,401636787.7817086
1574443881.036819,389090920.9686121
1574443881.136907,401832015.3536605
1574443881.238294,385557937.2822095
1574443881.338355,401811981.4155134
1574443881.440053,389091949.5764693
1574443881.540158,401635803.9436963
1574443881.641789,389097660.512897
1574443881.741865,401061550.57283086
1574443881.843782,390094787.23272574
1574443881.943876,402254955.47081465
1574443882.045311,388710988.8282266
1574443882.14538,402223518.859581
1574443882.247059,389050999.43452346
1574443882.347093,402412233.53621316
1574443882.4486,389429787.3799751
1574443882.548675,402754589.5236538
1574443882.649764,386071957.0384062
1574443882.749847,403118324.7118764
1574443882.851321,388939440.7758189
1574443882.951393,404111450.0011678
1574443883.052691,387806817.3079676
1574443883.152738,401616684.4988178
1574443883.254736,388769998.715111
1574443883.354861,402889206.92080045
1574443883.45634,388398530.5875346
1574443883.556413,400894903.8931004
1574443883.65821,389578891.2017508
1574443883.758237,398350396.3626706
1574443883.860551,391068138.09488416
1574443883.960654,400837771.2077781
1574443884.061991,387116787.70642585
1574443884.162029,402611269.0566104
1574443884.263564,388603211.683609
1574443884.363646,403864467.7855313
1574443884.464968,387860942.3676298
1574443884.565034,402259955.1891677
1574443884.666474,389517896.59258634
1574443884.766531,401709559.3445018
1574443884.868562,388742707.12254703
1574443884.968674,401029198.16600186
1574443885.070074,385184220.4722305
1574443885.172182,388199642.49814856
1574443885.272253,400842344.9326983
1574443885.374033,390000843.8443745
1574443885.474116,401764091.8108214
1574443885.575708,389931738.15154725
1574443885.67577,402506957.4571661
1574443885.777332,389020454.7552282
1574443885.87744,403257664.63138026
1574443885.97911,389450640.00829715
1574443886.081371,390788112.79949427
1574443886.18147,401760198.76352334
1574443886.283264,389149952.7546526
1574443886.383319,400910196.36064017
1574443886.484903,386148516.147256
1574443886.584966,401593726.13823175
1574443886.686586,389125178.2343696
1574443886.786697,400801477.1077636
1574443886.887851,387178815.41062915
1574443886.987939,401892361.1340958
1574443887.089661,388966155.7875306
1574443887.189745,400277937.71019495
1574443887.291642,389958236.9719406
1574443887.391768,401496107.05075794
1574443887.493412,389299356.86351377
1574443887.593465,400667060.48807144
1574443887.695493,390117777.18741876
1574443887.797756,393073203.4937003
1574443887.897807,401724883.03388095
1574443887.999398,388924540.83781785
1574443888.099463,401297003.41158885
1574443888.201407,388960138.3245759
1574443888.303188,389921700.40586615
1574443888.40327,400806039.5185722
1574443888.505188,389396910.41613376
1574443888.60527,400682592.89388883
1574443888.707089,389304678.6147178
1574443888.807164,401309439.0175204
1574443888.908872,389293523.5314664
1574443889.008948,402890555.18206084
1574443889.110431,389304820.41716087
1574443889.212801,392382437.0768679
1574443889.3129,403025146.5921035
1574443889.413922,385969348.8569506
1574443889.513977,402520391.78839207
1574443889.615609,387867029.80042815
1574443889.715723,401205195.09898263
1574443889.81763,389431548.5925794
1574443889.91775,401133499.0784715
1574443890.019557,389396820.870201
1574443890.119634,401297003.41158885
1574443890.220371,383148664.72057307
1574443890.320479,402905527.66969216
1574443890.421971,389746352.83692217
1574443890.522028,402292561.71168506
1574443890.623549,388751168.9457965
1574443890.723609,402863089.1865923
1574443890.82522,388156163.2411301
1574443890.925306,401173538.8915336
1574443891.027076,390012726.3669559
1574443891.127182,402063618.8207232
1574443891.229101,388832872.87238055
1574443891.329144,401903857.6235179
1574443891.430713,388636119.35637623
1574443891.530811,401253006.686004
1574443891.632548,389703667.68009794
1574443891.732637,401844466.173574
1574443891.834365,389406363.2715344
1574443891.93444,400646046.99905837
1574443892.035798,387586235.8450052
1574443892.13593,402774393.89177763
1574443892.237622,388105486.20497286
1574443892.337699,402107704.428582
1574443892.439222,388671704.11267024
1574443892.539323,401772645.1332719
1574443892.641081,389367819.770446
1574443892.741155,402212014.0215429
1574443892.84278,388897086.1017586
1574443892.942838,402057058.9633119
1574443893.044521,389192487.794352
1574443893.144584,402057058.9633119
1574443893.246402,388808393.40466315
1574443893.346482,401429084.63711125
1574443893.448323,389358304.57688993
1574443893.548378,402184398.0826763
1574443893.649894,389554940.6492934
1574443893.749963,401320918.722473
1574443893.851739,389478051.69023067
1574443893.951837,401137204.9524726
1574443894.053619,389560889.0878188
1574443894.153717,401320026.6426195
1574443894.255647,388384378.5243541
1574443894.355735,400953553.34850824
1574443894.457796,389313262.18192273
1574443894.560193,392000794.75324774
1574443894.660253,402308866.9552969
1574443894.761824,388753874.60405344
1574443894.861925,401408072.93073976
1574443894.963817,389929754.0053862
1574443895.063919,402437623.02790344
1574443895.165447,388226066.37550217
1574443895.265516,399911996.5098232
1574443895.367422,390644236.00329566
1574443895.467502,402986190.7827243
1574443895.56901,388364755.69098866
1574443895.669102,401920036.95788825
1574443895.770259,386079737.93234193
1574443895.870337,400941914.4464462
1574443895.972173,389877144.86752814
1574443896.072238,400993528.39281297
1574443896.174081,389106977.7514019
1574443896.274154,401274047.394547
1574443896.375942,389841293.0636241
1574443896.475994,402603590.928811
1574443896.577041,386336146.2361546
1574443896.67711,402642944.4296695
1574443896.778094,385594179.46879494
1574443896.87819,401548731.15832067
1574443896.97983,389365151.62119645
1574443897.079932,401975476.5989501
1574443897.181185,385397088.7487443
1574443897.281289,400949731.5037699
1574443897.383079,390058035.6279534
1574443897.483141,400159843.68781006
1574443897.584803,386258421.6475734
1574443897.68489,401469300.3737312
1574443897.78676,388681796.62253696
1574443897.886848,401820522.9739192
1574443897.988647,389169103.4310956
1574443898.088699,402056100.4430882
1574443898.190395,388189415.36465997
1574443898.292757,392567205.57741225
1574443898.392808,402767421.65767133
1574443898.494305,389470970.24921215
1574443898.594363,402019680.0608733
1574443898.696088,389570532.75826776
1574443898.796169,402951062.382432
1574443898.897535,388550006.0891487
1574443898.997611,402439799.2501293
1574443899.099136,389607772.68808925
1574443899.199303,400450660.6064273
1574443899.30035,387623872.6917131
1574443899.400422,400842344.9326983
1574443899.50229,389440883.3188418
1574443899.60236,400893948.15261525
1574443899.703787,386723439.2595283
1574443899.803897,400826309.20293957
1574443899.905848,389047434.27864903
1574443900.005907,400886302.3927832
1574443900.107702,389397733.3878255
1574443900.20781,400470384.08864295
1574443900.309643,389828171.994003
1574443900.40972,401991889.997583
1574443900.511276,389750919.3537506
1574443900.611373,403057802.0604787
1574443900.713007,388888870.67968273
1574443900.815187,392599435.6864602
1574443900.915282,402842546.5268135
1574443901.016766,388848069.02030414
1574443901.116819,402864049.6215554
1574443901.217797,385631530.6902578
1574443901.320101,393006853.0159327
1574443901.420189,402598488.0728096
1574443901.521137,385972299.01664877
1574443901.621247,402363074.4499177
1574443901.72309,388383105.3008654
1574443901.823208,402318012.2707105
1574443901.924876,388379003.7214309
1574443902.024936,400646046.99905837
1574443902.127085,388531139.34154797
1574443902.228321,381661168.30814034
1574443902.328395,399036833.70091355
1574443902.429173,380057067.82847434
1574443902.529255,398745284.0376138
1574443902.629886,381551961.3022691
1574443902.730001,401723821.4884603
1574443902.831778,387879151.34975445
1574443902.931883,401412855.65220046
1574443903.032452,379417933.17814505
1574443903.133592,380885246.8631453
1574443903.235634,383275311.2939417
1574443903.336641,377057396.96168643
1574443903.437976,380399408.5080035
1574443903.539318,380932217.0095025
1574443903.641324,389084533.89791167
1574443903.741424,399468376.0725801
1574443903.843291,386919263.6664715
1574443903.943406,399639951.521085
1574443904.044859,385935280.1741344
1574443904.144927,400250857.2855049
1574443904.246328,382243045.8185035
1574443904.346392,401689448.7762065
1574443904.448033,388918929.74966735
1574443904.54809,401229965.15787464
1574443904.649962,389417174.7882205
1574443904.750311,369005032.33421683
1574443904.851684,277728468.1411029
1574443904.954085,284991233.16525733
1574443905.054181,296764477.6446443
1574443905.155997,282081753.090783
1574443905.258657,284753438.29121846
1574443905.358712,295706666.08516794
1574443905.460317,279153285.2876765
1574443905.560411,296369128.92648077
1574443905.660516,296520888.84103364
1574443905.763047,286010955.0386933
1574443905.86334,296829859.8352496
1574443905.963416,297402243.0314633
1574443906.066209,287782217.2726391
1574443906.166274,297085260.0158763
1574443906.268702,285362860.6761744
1574443906.371173,285510701.3397777
1574443906.471242,297325410.7216107
1574443906.573895,283792665.16510123
1574443906.673992,296933782.3287198
1574443906.776489,284579737.4598866
1574443906.876557,295927032.8813115
1574443906.978399,282930780.731662
1574443907.080943,284956068.7735415
1574443907.183419,285375657.7000105
1574443907.283491,296203185.1196347
1574443907.385151,282644500.2727567
1574443907.485233,297049146.16783935
1574443907.588178,289141567.36492693
1574443907.688287,298153932.86576635
1574443907.789886,280389071.2427318
1574443907.889942,297004837.75460315
1574443907.991318,278389604.82511955
1574443908.091399,296336636.10663325
1574443908.193021,278076945.6468832
1574443908.293225,296625077.77109385
1574443908.396239,289431640.8906594
1574443908.499181,288955217.1151614
1574443908.602102,288006482.73871666
1574443908.703667,282018999.20240355
1574443908.806168,285862678.6672842
1574443908.906272,297542375.62703586
1574443909.007842,281036630.05717987
1574443909.107893,295448951.72589236
1574443909.21076,285318275.2233483
1574443909.311181,296274453.97383654
1574443909.413638,285298413.3349911
1574443909.513762,295337016.044244
1574443909.616309,286116556.70068914
1574443909.719112,288946206.2467208
1574443909.821946,289146210.26853347
1574443909.92368,282330467.4334918
1574443910.02377,297741159.2596223
1574443910.125979,284970994.8839285
1574443910.228493,285151024.7899042
1574443910.330292,281800330.89290863
1574443910.430361,296963066.11721516
1574443910.53043,297628189.3377572
1574443910.633326,288304953.55439866
1574443910.733391,295689748.4616437
1574443910.835411,282082556.9161242
1574443910.937483,281763769.974723
1574443911.03755,296395976.19610715
1574443911.14012,284978601.0744425
1574443911.240203,295454585.9518958
1574443911.340305,296627482.79450685
1574443911.442356,282896811.25646824
1574443911.542504,296999303.9115342
1574443911.645405,288786221.3415179
1574443911.745533,297406048.8117152
1574443911.847692,285445099.62563777
1574443911.950146,285411537.210223
1574443912.051334,278245097.3477339
1574443912.151387,297013335.119016
1574443912.25404,284877600.22711277
1574443912.354097,296889001.23441803
1574443912.45601,281609963.29299843
1574443912.556104,295274011.5939542
1574443912.656216,296494039.92073846
1574443912.756281,297322575.5746022
1574443912.858438,282328436.57061714
1574443912.960419,281871577.3241977
1574443913.060478,295142305.94324076
1574443913.161012,271980291.51244146
1574443913.263388,284916546.4608503
1574443913.363469,296232837.0668904
1574443913.465317,282483482.4100951
1574443913.565387,296181977.87524915
1574443913.666873,279658057.18722713
1574443913.766934,296413641.52630526
1574443913.869755,288340368.9183456
1574443913.969861,298080056.1008294
1574443914.072017,285015916.1613182
1574443914.17449,285386287.72551036
1574443914.276486,281713107.14217484
1574443914.379382,288357755.8025441
1574443914.479539,296479119.24534667
1574443914.580905,278537359.57568043
1574443914.683673,288689046.10436994
1574443914.786295,286046703.37603587
1574443914.887036,273721743.2815055
1574443914.989825,288413302.6175849
1574443915.092233,285393433.51187587
1574443915.19229,295727815.83706164
1574443915.293719,279777123.3190348
1574443915.393829,298231341.95608485
1574443915.493914,297263758.4727911
1574443915.59545,279975154.4324384
1574443915.697953,285969767.2896328
1574443915.800646,288618019.7130744
1574443915.900701,297004837.75460315
1574443916.000796,296919183.1575254
1574443916.102731,281952044.03134584
1574443916.202811,295757627.43897665
1574443916.304292,278800694.89621645
1574443916.404389,297233296.11214197
1574443916.506747,284706735.34430414
1574443916.606846,296342992.8368386
1574443916.708869,282428656.52765673
1574443916.808986,296752455.32978106
1574443916.911498,286037002.4478364
1574443917.011601,298026071.0178917
1574443917.113194,280024502.13252264
1574443917.213289,294985684.06344485
1574443917.315332,282982799.5365274
1574443917.417675,285500369.4598615
1574443917.517745,296259670.13517547
1574443917.617813,296372661.1840827
1574443917.719835,282628116.05317575
1574443917.819951,297637583.2989178
1574443917.922973,288508667.6832849
1574443918.02305,296235661.371495
1574443918.125032,281483852.4178747
1574443918.225123,294735783.546551
1574443918.327916,286306938.9910809
1574443918.428701,300180597.91303605
1574443918.528801,296782159.2891414
1574443918.631461,285654045.3331536
1574443918.732665,277601001.5303518
1574443918.832754,297082427.2398611
1574443918.934562,282022761.17766213
1574443919.036208,281843811.62557435
1574443919.136308,296526541.864928
1574443919.238165,281939732.9357266
1574443919.338225,296965897.7213336
1574443919.439483,278700455.3574777
1574443919.541943,285532638.6959014
1574443919.642011,298166757.27441007
1574443919.742482,273406187.8911891
1574443919.844911,285503270.29419863
1574443919.947721,288969003.3734891
1574443920.050749,289132914.84614617
1574443920.15361,288104662.2131441
1574443920.253734,296728413.6220554
1574443920.355796,281988270.71449643
1574443920.458164,285561035.79486656
1574443920.559421,277438824.6744781
1574443920.659503,296384671.4897557
1574443920.76039,274479724.11898214
1574443920.862759,285306654.5590798
1574443920.965591,284376000.47168756
1574443921.065672,296039327.0576165
1574443921.165739,297111465.755264
1574443921.268186,286228728.3562961
1574443921.369353,329492252.2684499
1574443921.46941,350279615.76060367
1574443921.569468,347730456.2172719
1574443921.669556,349132241.14304507
1574443921.772176,336595830.94802815
1574443921.872248,347615452.0163927
1574443921.972303,347049524.0973205
1574443922.072412,346851884.86853254
1574443922.172541,347879738.13288224
1574443922.275263,336345192.3496903
1574443922.375317,347966269.9055289
1574443922.475412,349322210.48042685
1574443922.57549,349587936.1786125
1574443922.677962,336610412.95077753
1574443922.778027,348667925.7571589
1574443922.878105,349188000.5698022
1574443922.978195,348899812.756429
1574443923.080541,337025457.3378987
1574443923.18063,350208648.11189395
1574443923.280704,345395410.38391495
1574443923.38079,347051178.1041191
1574443923.480875,346829498.45749766
1574443923.583575,336968811.9998978
1574443923.683642,346203994.0190473
1574443923.783735,347370427.8677156
1574443923.883825,348528329.2939413
1574443923.983903,348107478.10376585
1574443924.086503,336984039.9864401
1574443924.186587,348499744.85662663
1574443924.286687,347097488.14621323
1574443924.386801,349535454.6284287
1574443924.489566,336741994.4120046
1574443924.589654,348188426.9635321
1574443924.689731,348569864.17555493
1574443924.789817,348212493.0125437
1574443924.892614,337708358.4251457
1574443924.992689,348860507.80336124
1574443925.092817,348276419.429037
1574443925.192901,347609463.8325651
1574443925.295464,337727809.45306724
1574443925.395572,350223449.5137742
1574443925.495677,349826197.921398
1574443925.598379,338604930.6588825
1574443925.698442,350422727.2409399
1574443925.79855,349307227.00664604
1574443925.901274,338734623.65982187
1574443926.001337,348166396.528195
1574443926.101412,346745100.3219912
1574443926.201476,347395264.81895036
1574443926.301514,347604678.8444792
1574443926.404123,336831913.78762877
1574443926.504193,348770714.8709765
1574443926.604241,349668771.92511916
1574443926.704316,348755492.1983708
1574443926.806774,336197112.3303113
1574443926.906813,348997962.24698186
1574443927.0069,348720576.66254926
1574443927.106931,347737917.4080921
1574443927.209759,338205429.94370997
1574443927.309834,347787420.26283884
1574443927.409927,348497599.85359156
1574443927.510014,348082588.98738295
1574443927.612699,336687590.6316161
1574443927.712777,348079270.70743626
1574443927.812839,348008263.0873814
1574443927.912895,347379644.7586516
1574443928.015722,339031792.73423374
1574443928.115826,349549614.7641861
1574443928.215887,348544610.5056693
1574443928.318768,339665537.9306475
1574443928.418877,349988560.9029297
1574443928.51894,350036266.3123902
1574443928.621514,338980950.07395416
1574443928.721594,348872151.0132451
1574443928.821741,349848610.16309977
1574443928.921801,348465687.9105893
1574443929.024464,336339791.28023255
1574443929.124557,348552418.31956565
1574443929.224623,347263812.9331235
1574443929.324689,348261465.2449072
1574443929.427535,338216146.6754254
1574443929.527614,349858717.1666694
1574443929.627722,348810029.3930473
1574443929.730619,338612353.82418364
1574443929.830679,349422966.0940431
1574443929.930766,348788170.98752314
1574443930.030901,348662399.6360629
1574443930.133305,336396491.582495
1574443930.233387,348738864.8807882
1574443930.333482,349430500.7235916
1574443930.433567,349029752.3709175
1574443930.536139,336880294.26361537
1574443930.636242,350247652.8158005
1574443930.736321,348247353.18904203
1574443930.839197,338615494.0594499
1574443930.939286,349889460.36243016
1574443931.039356,349587950.25795144
1574443931.142179,338875846.50386775
1574443931.242284,348707554.95558935
1574443931.342377,349444657.04608184
1574443931.442485,348496769.40338236
1574443931.544815,336492159.2382462
1574443931.644844,349107134.81115305
1574443931.744943,348837458.2956271
1574443931.845004,348892112.6098624
1574443931.947609,337249967.0845173
1574443932.047662,349637099.859567
1574443932.14775,348640795.9698676
1574443932.247822,347320855.40869206
1574443932.35048,336451913.0391783
1574443932.450539,347843801.32648957
1574443932.550637,348869048.43671995
1574443932.650729,348886508.60101336
1574443932.753345,336971504.2230876
1574443932.853405,348302977.9212328
1574443932.953481,348345728.6541072
1574443933.053554,348642989.61639965
1574443933.156254,338352869.92529273
1574443933.25634,349707899.3737145
1574443933.356435,350690276.69613224
1574443933.458957,338332410.1886812
1574443933.559035,349626265.996377
1574443933.659148,349693731.1040462
1574443933.761989,338537759.5269766
1574443933.862217,349923148.0006093
1574443933.962299,351114203.4467889
1574443934.064882,337563008.3068488
1574443934.164968,349931988.04985774
1574443934.265024,347923966.69895256
1574443934.365151,348801472.05872804
1574443934.467583,336645423.5838005
1574443934.567673,349345520.6614633
1574443934.667751,348134860.24312145
1574443934.767837,348096692.3830084
1574443934.870609,337222832.1753401
1574443934.970709,349213083.3833608
1574443935.070781,347573191.8626575
1574443935.170889,347441505.5473676
1574443935.273543,337906307.7520477
1574443935.373641,349398861.32617867
1574443935.473683,348088743.1562334
1574443935.57374,348521345.39387816
1574443935.676307,336943929.982214
1574443935.776424,349430500.7235916
1574443935.876531,349110607.9522982
1574443935.979391,339585162.70401686
1574443936.079479,350117874.2135539
1574443936.179531,349696281.2692128
1574443936.282348,338583701.47566086
1574443936.382432,349594601.63015574
1574443936.482535,348759909.57918644
1574443936.585481,339519897.25823945
1574443936.685566,349191330.0542061
1574443936.785634,348601437.3070368
1574443936.885741,348616702.7311149
1574443936.988203,337062846.30151784
1574443937.088295,347357182.9458066
1574443937.188375,348696472.39623594
1574443937.288423,347763380.95655406
1574443937.391063,338746976.1488102
1574443937.49113,349668771.92511916
1574443937.591193,348872151.0132451
1574443937.691273,348618888.0705217
1574443937.793717,337175091.47816694
1574443937.893827,349966878.99270654
1574443937.993934,349324707.85102993
1574443938.0965,338997505.92011166
1574443938.1966,348742456.29130286
1574443938.296691,349457981.69155425
1574443938.396807,348469366.7666471
1574443938.499185,336663991.9852937
1574443938.59926,348139009.4279108
1574443938.699387,348599257.981714
1574443938.802156,366616789.27678734
1574443938.902712,385464159.227599
1574443939.0028,389314293.440437
1574443939.102904,383037443.1529693
1574443939.203001,383598115.69981915
1574443939.305327,376509409.06373984
1574443939.405485,385558234.64817286
1574443939.505562,390661631.05045503
1574443939.605627,385214407.24265206
1574443939.705689,385117866.6870091
1574443939.807625,374861612.41044337
1574443939.907712,385616096.3524345
1574443940.007774,391121182.57920504
1574443940.107887,358314132.7113947
1574443940.210479,336568947.13529253
1574443940.310597,349630404.6405101
1574443940.41071,347655659.37536156
1574443940.510782,348078784.84147286
1574443940.613318,337155717.0470603
1574443940.713411,350247652.8158005
1574443940.813548,348462724.3521647
1574443940.91623,339653496.8725002
1574443941.016282,349826290.95900995
1574443941.116373,349707899.3737145
1574443941.216445,347934748.8924477
1574443941.318994,336603116.8949002
1574443941.419079,349957009.16616297
1574443941.519124,348096212.26624453
1574443941.619179,348439575.5957076
1574443941.721624,336515806.88989085
1574443941.821699,347443292.99704665
1574443941.921768,348530484.88880944
1574443942.021821,347158740.3304637
1574443942.121871,384689414.9607841
1574443942.223867,374091779.05598
1574443942.324012,385893513.5847156
1574443942.424111,391930018.1095817
1574443942.524189,385581166.3762566
1574443942.626568,376490145.15844864
1574443942.726671,386010298.3095928
1574443942.826775,358396114.87155044
