time,bits/s
1574444205.164964,307593222.39604163
1574444205.266717,307551875.88431674
1574444205.368556,307587846.86395234
1574444205.470454,307743360.3896335
1574444205.572137,307323199.6815233
1574444205.673746,307840681.4535313
1574444205.775518,307110791.8651174
1574444205.877181,308165972.0246007
1574444205.978739,308025792.2384234
1574444206.080602,307548950.17073596
1574444206.180674,400090755.9609777
1574444206.281147,390148078.3682602
1574444206.381668,399638668.86507696
1574444206.482935,391567023.7807806
1574444206.583638,399050753.31963766
1574444206.684863,391606627.93762267
1574444206.785591,398960967.06553644
1574444206.886684,391399253.58341295
1574444206.98725,399336761.28226435
1574444207.088423,391430083.2755977
1574444207.189041,399217759.11825246
1574444207.290149,392112024.09696674
1574444207.39074,399070369.90554416
1574444207.492055,392299716.3338184
1574444207.59263,398986596.62093943
1574444207.693773,391928061.39334345
1574444207.794331,399178538.6854944
1574444207.895525,392590430.38326526
1574444207.996183,398981819.9732031
1574444208.097256,391718933.40951824
1574444208.197864,399078886.27331513
1574444208.298752,392516551.02422416
1574444208.399237,399715379.6858848
1574444208.50017,392673633.1034483
1574444208.600803,399750659.4195507
1574444208.70165,392223981.51870686
1574444208.80222,399805656.97216624
1574444208.903247,391707996.358374
1574444209.003312,401141985.35790485
1574444209.103369,396001633.3100129
1574444209.204216,388332296.0154221
1574444209.304286,400514943.1325147
1574444209.404358,394939447.9220042
1574444209.505235,389951023.60980225
1574444209.605969,399277818.8666984
1574444209.706973,391728311.98362005
1574444209.807597,399158812.1599272
1574444209.908804,391286167.01668644
1574444210.009483,399249083.5343759
1574444210.110678,391241734.7201358
1574444210.210775,400442394.5512848
1574444210.310821,396392572.0734212
1574444210.411614,389391903.69733864
1574444210.512292,399273681.0031136
1574444210.613312,391781063.7843556
1574444210.713887,399186521.49598926
1574444210.815004,391580570.4566804
1574444210.915064,401066330.5551747
1574444211.016733,390336140.88048804
1574444211.117244,399444486.2422279
1574444211.218431,391652778.4673475
1574444211.318901,399555435.1416186
1574444211.419939,392205693.215151
1574444211.520538,399197880.06572944
1574444211.621726,392055473.92128843
1574444211.72234,399238301.7386489
1574444211.823565,391232686.67318326
1574444211.923635,400471029.0091934
1574444212.02368,395530794.9411796
1574444212.124512,389128488.65573895
1574444212.224585,399028272.1689358
1574444212.324696,395823295.8496371
1574444212.425848,389945850.51062006
1574444212.526611,398595821.543969
1574444212.62793,391262687.8955672
1574444212.728328,399591309.8965243
1574444212.829421,392013126.2621349
1574444212.929895,399376566.0025303
1574444213.030956,392343263.84988153
1574444213.131634,399150983.59164214
1574444213.232953,392255506.2608229
1574444213.333361,399082459.29797065
1574444213.434394,392114124.200867
1574444213.534955,399972140.94211423
1574444213.635988,391907817.262794
1574444213.736489,399098547.0220412
1574444213.837856,391641053.1809538
1574444213.938366,399273264.09013635
1574444214.039535,391268482.12945586
1574444214.139622,401089407.16388917
1574444214.23973,394689090.70166063
1574444214.340748,389618147.60816216
1574444214.441366,398817264.33527595
1574444214.542506,391670272.0772597
1574444214.643026,399153917.44201624
1574444214.744389,391771075.31728673
1574444214.844845,399381011.4549518
1574444214.945908,391818998.5787745
1574444215.045949,401030813.3970503
1574444215.146048,396202708.9823565
1574444215.246665,389223331.2753421
1574444215.347324,399349384.5360838
1574444215.448286,391770871.1355105
1574444215.548974,399210301.37544215
1574444215.650118,391454893.1764173
1574444215.750219,401129556.5407637
1574444215.850315,395882723.81965375
1574444215.951015,388692698.6880062
1574444216.051687,399404901.0594483
1574444216.152763,392114882.7388377
1574444216.252847,400529557.64199626
1574444216.354756,390235007.4816261
1574444216.455086,399592086.31834656
1574444216.556402,391838399.917116
1574444216.656488,398370306.52365834
1574444216.757779,393222375.23778486
1574444216.857865,396449386.70266044
1574444216.959565,394725730.66696686
1574444217.059884,394711434.9986258
1574444217.159954,403126011.42852783
1574444217.260048,462359956.3902174
1574444217.360584,461238434.89147615
1574444217.460635,463693590.3009658
1574444217.562402,456659076.47588533
1574444217.662466,464560473.9411629
1574444217.763127,460652080.47480893
1574444217.863189,463665954.4866545
1574444217.964906,456508502.2403768
1574444218.064945,465310864.1666575
1574444218.165343,460890298.9054212
1574444218.265423,462957676.05831474
1574444218.365521,462865044.8832407
1574444218.466853,454581530.07734346
1574444218.566928,464489609.7037046
1574444218.6677,460539645.0795391
1574444218.767754,465672803.09827054
1574444218.86931,455165076.7406419
1574444218.969798,461326001.07155216
1574444219.069899,465014320.9756107
1574444219.169948,465083628.543187
1574444219.271609,455419814.5490269
1574444219.371973,461036640.28303236
1574444219.472033,465055909.8835668
1574444219.572091,464166896.02357465
1574444219.673752,455544164.41542935
1574444219.774356,461157156.12710845
1574444219.874428,463971411.7300253
1574444219.974496,463670375.9955753
1574444220.076183,456850370.81419635
1574444220.176256,462905867.06312585
1574444220.276348,459548077.3639379
1574444220.376382,463532444.0957748
1574444220.476484,463948988.19856495
1574444220.576576,463258828.24738634
1574444220.677873,453114868.3407325
1574444220.77851,461553985.7253441
1574444220.878596,464185345.9038811
1574444220.978687,464610950.51538295
1574444221.080185,455729735.9109774
1574444221.180296,463480327.2279023
1574444221.280379,458792252.95087016
1574444221.380468,463410755.31895
1574444221.480534,464902397.5797589
1574444221.582234,455930166.5248562
1574444221.682309,463266558.1540589
1574444221.782483,459365012.6050416
1574444221.882616,463560070.8986385
1574444221.982711,465916216.5060434
1574444222.084145,454964414.71412444
1574444222.18477,461627818.65351486
1574444222.284854,465551818.2754092
1574444222.384928,463827951.2876998
1574444222.486418,455613819.1251131
1574444222.586481,463267662.4474988
1574444222.68656,458834901.4943212
1574444222.786656,464193831.78984743
1574444222.886725,465254294.5189536
1574444222.988251,455379437.7648844
1574444223.088297,462897040.0357348
1574444223.188515,458629054.7191198
1574444223.288571,463883237.21856296
1574444223.388643,463720981.72005826
1574444223.490406,456550546.8302004
1574444223.590922,461542071.14543086
1574444223.69102,464772771.465315
1574444223.791119,464648125.0538407
1574444223.892613,455293723.03838074
1574444223.993242,461825377.9938023
1574444224.093313,464133698.879408
1574444224.193408,463499104.1792864
1574444224.295181,456071503.77972466
1574444224.395782,461383186.00814694
1574444224.495886,464938975.177579
1574444224.595959,463800313.26373595
1574444224.697493,455966628.2232373
1574444224.797577,463225702.997483
1574444224.897669,459537422.2542237
1574444224.997769,465231488.4066126
1574444225.097829,463503715.7137422
1574444225.199473,455450811.9218352
1574444225.301006,456430402.67886555
1574444225.40106,473920986.94096863
1574444225.502291,453974304.5067967
1574444225.602793,462049445.6967841
1574444225.702846,464240675.621467
1574444225.802949,464281958.80165094
1574444225.904629,455584784.3633548
1574444226.004782,463674561.5438466
1574444226.104913,460034911.435504
1574444226.204968,463230244.2202254
1574444226.305026,464703989.6689934
1574444226.406529,455714084.7790782
1574444226.507037,461833467.11626583
1574444226.607127,465319091.34595656
1574444226.707195,463869682.5276002
1574444226.809161,450722074.82739806
1574444226.90921,465446985.766001
1574444227.00929,464286384.3279001
1574444227.109377,463114216.13571215
1574444227.209472,461600295.2765018
1574444227.311763,452125835.098397
1574444227.411858,462860599.8215944
1574444227.511949,463300651.2600092
1574444227.612062,463197985.5260316
1574444227.712192,464999347.29661113
1574444227.813725,452242219.893464
1574444227.913757,465542534.9977089
1574444228.013839,465412042.5733614
1574444228.113899,464935646.6927566
1574444228.215647,451938610.80392885
1574444228.315707,465754572.262946
1574444228.415779,465045352.8144105
1574444228.515843,464310014.6880056
1574444228.617805,452446265.3094993
1574444228.717842,465028194.52777517
1574444228.817954,463888187.5181731
1574444228.918027,464305193.75572836
1574444229.020289,452015733.26980615
1574444229.120355,465027085.9822548
1574444229.220411,464498908.8501078
1574444229.320469,464495145.1937191
1574444229.422465,452031160.7275074
1574444229.522498,463925263.341336
1574444229.622594,463799207.8112867
1574444229.722688,463703053.6161127
1574444229.822734,463308525.0061386
1574444229.924403,451488484.2188513
1574444230.024471,464809325.35762393
1574444230.124527,463183864.32521784
1574444230.224612,463309484.8468734
1574444230.324678,463846747.0255582
1574444230.426425,451295795.6029303
1574444230.526518,464758373.0256606
1574444230.626613,464911826.0979318
1574444230.726695,466005057.21546793
1574444230.828386,452096021.34784466
1574444230.928457,465129602.9724867
1574444231.028536,459267134.3661801
1574444231.128601,469978495.6951749
1574444231.230766,452450592.13218296
1574444231.330826,464375323.9365939
1574444231.430911,463962255.91966045
1574444231.531018,465037017.5463838
1574444231.633081,452395030.97477317
1574444231.733166,464480753.1941016
1574444231.833254,463859733.1532029
1574444231.933311,463670375.9955753
1574444232.035607,453466085.9221448
1574444232.135675,465227678.2674377
1574444232.235742,463493581.3885955
1574444232.335786,464282346.8183506
1574444232.437836,452714528.9672586
1574444232.537881,464754449.0680498
1574444232.638008,464141844.94770604
1574444232.738044,464560473.9411629
1574444232.840067,452893698.3647192
1574444232.940102,465258730.8569658
1574444233.040199,464787170.7971383
1574444233.140253,464722823.555404
1574444233.242305,451429634.902592
1574444233.342343,464082805.8133346
1574444233.442376,463772939.1291611
1574444233.542485,464350158.8967397
1574444233.644758,453075992.7382235
1574444233.744825,464207476.2081897
1574444233.844924,464337283.94438434
1574444233.945,463813579.10417026
1574444234.047323,452647939.79827803
1574444234.147419,464476325.0659504
1574444234.247468,463651585.1650206
1574444234.347548,464259108.3559539
1574444234.449978,453773595.05349797
1574444234.550041,464213009.1139817
1574444234.650141,464535660.38747066
1574444234.750216,465101885.73568106
1574444234.852137,451949771.38524616
1574444234.952195,465390085.0091733
1574444235.052265,465342383.7540445
1574444235.152325,465485937.1848829
1574444235.254201,450972420.90392977
1574444235.354235,465148452.58058256
1574444235.454279,463883237.21856296
1574444235.554335,464064000.3307344
1574444235.656377,453426545.09031504
1574444235.756454,464448651.17778444
1574444235.856538,464735115.8921871
1574444235.956613,464305193.75572836
1574444236.058634,452619655.47372085
1574444236.158703,463869682.5276002
1574444236.258785,463833203.5746072
1574444236.358838,463730930.10994625
1574444236.461168,453205025.55471593
1574444236.561233,463541284.31441134
1574444236.661288,463356022.98335373
1574444236.761397,463665486.948756
1574444236.861466,463822423.41939664
1574444236.963287,451457886.75974685
1574444237.063353,465773444.3639692
1574444237.163457,465894011.62121
1574444237.263483,464374216.8471163
1574444237.365199,451641389.7855341
1574444237.46528,463559863.56457657
1574444237.565345,465124569.05046767
1574444237.665419,464740653.0937929
1574444237.767538,452832934.6067815
1574444237.867609,464852002.15187824
1574444237.967659,464040772.1327524
1574444238.067725,464133347.9935076
1574444238.169798,452648584.2064821
1574444238.269918,464248770.0437959
1574444238.369991,464865295.0315508
1574444238.470025,463994638.781401
1574444238.572254,452407060.6557124
1574444238.67232,464716787.08178234
1574444238.772399,464290809.93851817
1574444238.872445,464434688.2270099
1574444238.97453,452596750.42064774
1574444239.074602,464322898.1388776
1574444239.174656,463086717.5115272
1574444239.274718,464355397.13360333
1574444239.376994,453830421.211565
1574444239.477098,464059243.44977075
1574444239.577164,464110463.7037129
1574444239.677228,465018217.8083537
1574444239.779354,452677498.1462913
1574444239.879432,464972773.7253154
1574444239.979529,465583287.01096946
1574444240.079602,465467074.30529064
1574444240.181438,451886747.2670281
1574444240.281504,465138473.18598896
1574444240.381582,464841453.2220985
1574444240.48165,464328830.72304213
1574444240.583534,452263496.1198849
1574444240.683612,464398156.83252335
1574444240.783684,464430259.87309
1574444240.883782,463989899.4426803
1574444240.986066,452847479.9851098
1574444241.086132,465621737.61495185
1574444241.186233,463606053.5050033
1574444241.286321,464360524.43641514
1574444241.388569,452540896.27766746
1574444241.488652,463573122.27473116
1574444241.588769,464712356.6611642
1574444241.688812,464485620.36752015
1574444241.790908,452542813.5764815
1574444241.890947,464861930.0580497
1574444241.991059,464462608.00693846
1574444242.09113,464416975.3180048
1574444242.193215,452149387.3778642
1574444242.293313,464429834.8173826
1574444242.39338,463999063.2453341
1574444242.493456,464415868.3060523
1574444242.595695,452604625.77802664
1574444242.695778,464152154.40347797
1574444242.795861,464040772.1327524
1574444242.895939,464314441.8531716
1574444242.998087,454468434.8815777
1574444243.098127,464624713.33589864
1574444243.198183,463327302.11223954
1574444243.298277,464429834.8173826
1574444243.400379,452872074.88626885
1574444243.500436,465388975.5665882
1574444243.600522,464105694.27658165
1574444243.70062,464101269.98767394
1574444243.802764,452227910.03055686
1574444243.902826,464235142.05615085
1574444244.00291,464810433.14108944
1574444244.102967,464359825.1642529
1574444244.205089,452670803.38173646
1574444244.3052,464467034.76988035
1574444244.405309,465860708.2621223
1574444244.505374,464323296.43678457
1574444244.607272,452059789.3995712
1574444244.707341,464447973.7954774
1574444244.807391,464170215.99917984
1574444244.907489,464054820.0464398
1574444245.009695,452969758.48294693
1574444245.109789,463050297.9615735
1574444245.209863,463581961.8362031
1574444245.309974,464341307.7041566
1574444245.410069,463360127.2020589
1574444245.511774,451765306.76765996
1574444245.611847,463907272.90524447
1574444245.711894,463679219.2664022
1574444245.811953,463962563.94117004
1574444245.914219,453474546.3470806
1574444246.014288,464272387.1924643
1574444246.114371,463869682.5276002
1574444246.214435,463726508.55063194
1574444246.316588,454077106.21491104
1574444246.416654,464207476.2081897
1574444246.516778,464300767.87089485
1574444246.616864,464564444.9078213
1574444246.719133,452782734.58874905
1574444246.819176,464944513.9261152
1574444246.919227,464726147.3408924
1574444247.019317,464920690.21435213
1574444247.121154,452651711.8015011
1574444247.221248,465463062.0693337
1574444247.321326,465420478.4503274
1574444247.421407,464379339.87205523
1574444247.523309,451798983.1558602
1574444247.623401,464568873.612187
1574444247.723512,465392081.46718866
1574444247.823563,463359337.1591513
1574444247.92581,452296232.451985
1574444248.025887,464717397.7336997
1574444248.125973,463054793.023378
1574444248.226033,462868388.7555691
1574444248.326097,463545704.5501774
1574444248.427892,451148421.4047918
1574444248.528126,466949660.1541508
1574444248.628193,465467499.075876
1574444248.730369,454249887.9064002
1574444248.83045,465468183.8441244
1574444248.930495,465759770.4483288
1574444249.030591,464818773.27843463
1574444249.132151,452397598.906243
1574444249.232259,463558551.7529106
1574444249.3323,464259490.73032385
1574444249.4324,464049290.91086036
1574444249.53452,453733538.5068119
1574444249.634553,462882734.6596701
1574444249.734595,463202636.0210171
1574444249.83466,464082467.70084006
1574444249.934706,464055151.21921176
1574444250.036769,451467362.0947949
1574444250.136856,464689098.3387783
1574444250.236919,467316798.7017482
1574444250.339279,453780842.8565157
1574444250.439319,463679219.2664022
1574444250.53937,463544599.48333263
1574444250.63943,464120421.3512859
1574444250.741744,453816665.34360784
1574444250.841796,464504445.9422615
1574444250.941852,464234765.7950627
1574444251.041898,463976941.76942605
1574444251.14413,453116163.641775
1574444251.244199,463480514.6200686
1574444251.344291,463753888.7975634
1574444251.444363,464666326.47550213
1574444251.546622,453617363.6462873
1574444251.646696,465560695.7577318
1574444251.746828,464828741.4416462
1574444251.846935,465444205.7352016
1574444251.948786,451335595.3917772
1574444252.048882,464888559.40040845
1574444252.148961,464884127.912531
1574444252.249042,463202518.14106244
1574444252.351199,452175116.7951884
1574444252.451257,465064779.49516046
1574444252.551325,463192697.87488705
1574444252.651392,462766898.139485
1574444252.751471,464272387.1924643
1574444252.853274,451387031.8479817
1574444252.953335,464374912.57355326
1574444253.053385,464504002.25217617
1574444253.153495,463559656.33426344
1574444253.255847,452746770.7783931
1574444253.355908,464708421.0343387
1574444253.456015,463891793.77664226
1574444253.556075,465107428.91877025
1574444253.658055,452690920.3840268
1574444253.758113,465240986.01251936
1574444253.858154,464188665.3150108
1574444253.958231,463707473.62424934
1574444254.060418,452435156.7686967
1574444254.160509,464582160.2319261
1574444254.260534,463814955.7601934
1574444254.360599,463893190.08582217
1574444254.462809,453109577.52539384
1574444254.562851,463861121.2647407
1574444254.662896,463447553.40616417
1574444254.762976,462641157.354829
1574444254.863046,463327302.11223954
1574444254.965078,452342981.5152208
1574444255.065325,464003471.5308251
1574444255.165384,464129272.95229197
1574444255.265434,463466337.0872427
1574444255.367886,453228061.5885807
1574444255.467995,464717397.7336997
1574444255.568063,464299661.41287047
1574444255.668148,464017546.2599763
1574444255.770139,452405403.42048806
1574444255.870194,465175563.59528947
1574444255.970284,464300053.87505335
1574444256.070373,463882949.0240761
1574444256.172412,452836542.8815069
1574444256.272463,463354918.2686233
1574444256.372528,463777361.5739406
1574444256.472579,464064000.3307344
1574444256.575066,454317060.0402517
1574444256.675131,465167303.71651983
1574444256.775212,464620917.214119
1574444256.875247,463518079.4596195
1574444256.977439,451872272.6769054
1574444257.077496,464731687.08902913
1574444257.177566,463170614.63243836
1574444257.27763,462349943.99057937
1574444257.377735,463467073.82522494
1574444257.479789,451075315.9179988
1574444257.579855,462831976.22310954
1574444257.67988,463451972.9588511
1574444257.779993,463952305.0576987
1574444257.882266,454910676.50730085
1574444257.982352,465602868.42270625
1574444258.082459,465305138.3787962
1574444258.182527,463146325.4976866
1574444258.284605,453207908.1434765
1574444258.384724,465231488.4066126
1574444258.484789,464239568.8978504
1574444258.584838,463706856.6620207
1574444258.686851,452719478.1935267
1574444258.786966,463577330.3518478
1574444258.887069,464638159.6716392
1574444258.987128,463549920.0296683
1574444259.08717,462716152.4052359
1574444259.189133,450705211.8695284
1574444259.289215,463313901.7666269
1574444259.389241,462530814.1940412
1574444259.48932,463433943.6344245
1574444259.589348,463684746.4819681
1574444259.69131,452210440.9795979
1574444259.791379,464100506.48341095
1574444259.891421,463346080.7404105
1574444259.991448,463328406.69529086
1574444260.091506,464077274.63082844
1574444260.193535,451227490.87076944
1574444260.293636,464406593.18289185
1574444260.393692,463884343.0716125
1574444260.493784,463170504.77357113
1574444260.596147,454203084.51067245
1574444260.696241,465486357.297439
1574444260.796337,464558909.14610237
1574444260.896389,464277200.46130186
1574444260.998164,451848079.23554593
1574444261.098265,464869726.1603866
1574444261.198356,463735100.58429754
1574444261.298434,464253194.9373555
1574444261.398538,403256703.70017135
1574444261.498598,328447377.59303594
1574444261.59944,332965120.94288856
1574444261.700552,334741540.7241583
1574444261.80172,334868248.6158256
1574444261.902994,334996254.4499874
1574444262.004026,335425644.20607966
1574444262.105274,335422567.7998577
1574444262.207138,337957652.10000354
1574444262.308072,334973038.3677805
1574444262.409507,334696922.48683304
1574444262.510721,334966981.62208027
1574444262.611657,335415577.9321659
1574444262.712756,335340838.4032921
1574444262.814,335556812.19533783
1574444262.915137,335106792.5199883
1574444263.016101,335208129.7699635
1574444263.117901,337929512.0059803
1574444263.219065,334985108.47688526
1574444263.32014,335265746.9557637
1574444263.421415,335099647.6491681
1574444263.522654,334828084.82775193
1574444263.624016,334601211.4280442
1574444263.725329,334688514.9716337
1574444263.826092,331756635.21838385
1574444263.926706,332014719.9496195
1574444264.027702,334859901.2023147
1574444264.128806,335241957.9375451
1574444264.229915,335192144.280576
1574444264.331212,334557545.7919198
1574444264.432513,335983570.2020976
1574444264.533483,334264521.78464913
1574444264.63459,335180319.86236805
1574444264.735769,335527073.6923429
1574444264.837508,338484455.66203946
1574444264.938651,335322557.54681635
1574444265.039786,334982705.10833097
1574444265.141141,334036514.7519382
1574444265.242485,335229002.74480706
1574444265.343647,334866596.53749645
1574444265.444979,334690224.99525857
1574444265.546241,334630044.08238333
1574444265.647429,334813703.0033147
1574444265.748569,335094145.9068789
1574444265.849741,335603825.4590184
1574444265.950799,335487288.5867256
1574444266.051348,332453229.2266505
1574444266.152565,334956718.2583323
1574444266.25315,331757999.6208682
1574444266.354719,339044144.35234874
1574444266.455639,335351587.379349
1574444266.556741,335271220.4791394
1574444266.657989,334974913.3736313
1574444266.759264,334866027.9649788
1574444266.860423,334810545.70894295
1574444266.961778,334732898.1936793
1574444267.062871,334887850.35487044
1574444267.164157,334726474.17200977
1574444267.265641,334189058.63460296
1574444267.367034,334831581.8073982
1574444267.468034,334613791.17447585
1574444267.569274,335574207.9407311
1574444267.670902,338488724.7947271
1574444267.771863,335663197.743924
1574444267.872938,335181144.7425662
1574444267.973981,335646163.0439201
1574444268.074992,335573635.3527602
1574444268.176281,335296955.2766165
1574444268.277317,334844955.7496423
1574444268.378497,335358058.14644456
1574444268.479596,334996899.08185285
1574444268.580834,335095712.09945405
1574444268.682011,334594079.6739359
1574444268.783282,335071240.38836193
1574444268.88442,335309903.2983459
1574444268.985553,334758348.4992702
1574444269.08671,335369822.2407336
1574444269.18799,334701914.9347866
1574444269.289593,338370238.3521003
1574444269.390652,335835876.64204687
1574444269.491743,335281503.12547183
