time,bits/s
1574444310.366337,301674873.70268935
1574444310.466441,310850602.93171114
1574444310.566915,302547330.92990595
1574444310.666981,311099808.3441106
1574444310.767535,302348509.04704267
1574444310.867614,309419282.11822975
1574444310.968481,303118939.0412729
1574444311.070078,307987996.77701086
1574444311.171805,307840315.5800591
1574444311.271913,311118474.44195753
1574444311.372439,302551346.1776743
1574444311.472495,312148165.63052315
1574444311.573348,300318915.7178096
1574444311.674306,310171364.73821217
1574444311.774395,311722664.52230036
1574444311.874741,302477305.38897854
1574444311.974833,311016029.08846873
1574444312.075319,302496344.4462515
1574444312.175388,307511503.3924051
1574444312.276587,304070603.36104584
1574444312.376687,308788025.96608555
1574444312.477604,303497516.6387737
1574444312.577684,307993887.02778786
1574444312.678673,303987490.73643935
1574444312.778736,310655031.2098944
1574444312.879507,302463649.01989466
1574444312.979597,309294635.50569254
1574444313.080573,302661892.93831176
1574444313.180699,308169465.3794681
1574444313.281823,303250010.497298
1574444313.381881,308097231.2113302
1574444313.482597,305390031.23907685
1574444313.584263,307791444.97855526
1574444313.686021,307714840.1427888
1574444313.786106,301044043.77029735
1574444313.887089,301390111.494528
1574444313.98885,306466350.05057335
1574444314.090383,308405115.0803117
1574444314.190458,310852601.50227165
1574444314.291151,301919457.9539172
1574444314.393457,307150098.0316667
1574444314.495577,305489681.9274321
1574444314.597661,306634906.8520718
1574444314.699877,305857061.91800314
1574444314.802146,306324432.9163831
1574444314.904414,306234676.74592716
1574444315.006291,306482579.28117615
1574444315.108698,306709237.1827626
1574444315.210873,305722301.69254404
1574444315.313021,306483805.43343246
1574444315.413079,305454349.58572614
1574444315.51477,304215431.03702575
1574444315.616518,307758768.0942582
1574444315.718876,306347441.88972855
1574444315.818964,304095352.2532313
1574444315.919208,288574119.49576443
1574444316.021416,285971560.18995076
1574444316.122097,290180847.5297875
1574444316.223979,287250934.29800344
1574444316.324854,288821560.9849332
1574444316.426609,287746032.6780408
1574444316.527425,288683050.80498046
1574444316.628689,288613258.2431837
1574444316.730217,288015611.33247936
1574444316.830762,290132832.2853761
1574444316.932734,286594214.20045877
1574444317.033341,290325730.9568941
1574444317.134554,288563813.1875259
1574444317.235867,288257722.5183685
1574444317.33602,286883096.83013296
1574444317.437179,288605746.5753241
1574444317.537248,290946656.20268273
1574444317.637446,261213851.51867276
1574444317.738903,262368928.9665816
1574444317.839613,244374087.60270837
1574444317.940974,230277947.64766625
1574444318.042562,231130028.42945898
1574444318.144223,231085131.98542425
1574444318.246019,230543917.53419906
1574444318.347963,231413450.495855
1574444318.449713,230108392.66506922
1574444318.551543,230389040.19019684
1574444318.653311,230752929.81067535
1574444318.754833,230618272.74327675
1574444318.85493,233893858.47198027
1574444318.958023,223815829.50029746
1574444319.061162,232050739.4403867
1574444319.161255,234713890.7846844
1574444319.26134,232921142.49420965
1574444319.361396,228401846.46500784
1574444319.461593,230742259.46477753
1574444319.564924,223837237.0845255
1574444319.665024,232594681.01592475
1574444319.765075,232465606.60145515
1574444319.865166,231246692.26187718
1574444319.968354,223439057.95754993
1574444320.068466,235595322.33226427
1574444320.168567,232742623.97399446
1574444320.271735,222652696.26539162
1574444320.371826,234007416.8239665
1574444320.471929,234222247.34320349
1574444320.575041,223420494.46790507
1574444320.675088,234453116.85464773
1574444320.775161,234313817.83693814
1574444320.878054,223514246.60182205
1574444320.978135,234519750.65108418
1574444321.081531,227031777.90576178
1574444321.181644,234782682.9909503
1574444321.285023,226238097.2752818
1574444321.385138,232710457.36287147
1574444321.485214,231881788.9333848
1574444321.585312,231670678.41007298
1574444321.688767,223807403.88917118
1574444321.788826,231758487.26224202
1574444321.888926,231318936.38241932
1574444321.991767,228703756.8765159
1574444322.091927,269519161.52125263
1574444322.193646,257751676.9006777
1574444322.293707,267423807.9917618
1574444322.395758,258562528.99094594
1574444322.495812,270941620.71295506
1574444322.597696,256102128.71860102
1574444322.700513,264138406.79548943
1574444322.803313,263518512.8288136
1574444322.906258,263694696.85118058
1574444323.009096,264227553.9101758
1574444323.111683,263904067.56967607
1574444323.214552,264053280.8670987
1574444323.314597,269195729.59658223
1574444323.416474,257753189.87642574
1574444323.51917,263588430.23680475
1574444323.619226,270114665.4666196
1574444323.721071,257060464.88721508
1574444323.821136,270092773.0832082
1574444323.922916,256984550.0064492
1574444324.022973,269788401.1619059
1574444324.124995,257116992.76476613
1574444324.225081,269599929.5046288
1574444324.327042,256891479.1512299
1574444324.427108,270556698.94492745
1574444324.528879,257131552.8489283
1574444324.629393,269298848.6198253
1574444324.730581,258033575.75243735
1574444324.833462,264417594.77299646
1574444324.936263,263723603.09545788
1574444325.039122,263336771.70608577
1574444325.141925,264175218.45449525
1574444325.244886,263421284.04001835
1574444325.347566,263556999.6296038
1574444325.450397,263846240.93700865
1574444325.550477,270079253.0897043
1574444325.652163,257376463.5967522
1574444325.755082,263165269.6877451
1574444325.858017,264408861.94439346
1574444325.960818,263310804.58907074
1574444326.06366,263562134.79697672
1574444326.166598,263477446.72021505
1574444326.269431,263290647.54892617
1574444326.372228,263946654.19381008
1574444326.475077,263569469.97554126
1574444326.577917,263815642.3345866
1574444326.68072,263708304.05687925
1574444326.783582,264086957.2275571
1574444326.884818,267305226.7473411
1574444326.985378,259940292.25488383
1574444327.08829,263551960.26370692
1574444327.188439,270459575.2435443
1574444327.290195,256768862.30063277
1574444327.393123,263244321.62171656
1574444327.496105,263850791.6494083
1574444327.599093,264180528.06097546
1574444327.701939,262755135.75886708
1574444327.80478,263390852.38376102
1574444327.904924,270930639.91013205
1574444328.006657,256897702.48889765
1574444328.109548,263559291.74140427
1574444328.209721,270402848.0945753
1574444328.311329,256758074.73814738
1574444328.414265,263904595.32748154
1574444328.517184,263979223.09824628
1574444328.620026,262850173.16331562
1574444328.72284,264218070.65856215
1574444328.822913,270314103.6356581
1574444328.924904,256793553.93730196
1574444329.027758,263191129.2388618
1574444329.127842,269852770.1247393
1574444329.229893,256791276.3708479
1574444329.332778,263260112.45870367
1574444329.43286,270798668.3651811
1574444329.53466,256698476.26425377
1574444329.637592,263506147.7675722
1574444329.737661,270176391.273282
1574444329.839537,256370206.8153586
1574444329.942564,264126651.80560333
1574444330.045341,263557428.2462804
1574444330.148155,263424134.38449904
1574444330.248226,269529734.42232114
1574444330.35013,257373985.17338902
1574444330.453017,263692707.5308595
1574444330.555869,263664421.0959082
1574444330.655945,270443457.15597486
1574444330.757697,256410143.67627814
1574444330.858709,263271601.94710514
1574444330.959759,263806438.95949778
1574444331.062691,263446920.5538975
1574444331.162771,270408004.1247807
1574444331.264625,256342279.3862928
1574444331.364732,269640419.1420623
1574444331.466551,257232697.23305416
1574444331.566641,270887371.29363304
1574444331.668266,257153960.45092136
1574444331.771163,263567234.6358867
1574444331.871217,270230495.083029
1574444331.972957,256786789.3907208
1574444332.075756,263838802.73146462
1574444332.175814,270804478.44255215
1574444332.277555,256882644.3952911
1574444332.380329,263851661.02938515
1574444332.483252,263487216.5875771
1574444332.586019,263915971.32321092
1574444332.686065,270484078.41653275
1574444332.788118,256215619.4235679
1574444332.890947,263385027.839038
1574444332.991019,270645422.71383864
1574444333.0927,257029686.8950212
1574444333.195522,263354483.92847168
1574444333.298378,263887327.3902896
1574444333.398435,270564438.5528488
1574444333.500259,256684042.87235764
1574444333.603143,263559291.74140427
1574444333.706001,263454341.23454064
1574444333.810335,263526460.05824697
1574444333.91167,267663192.64491645
1574444334.011736,270925472.78148514
1574444334.11352,256908016.16567835
1574444334.216418,263090466.4378706
1574444334.319207,263751757.9650434
1574444334.422231,264162124.503669
1574444334.525041,263349294.78283548
1574444334.627802,263650009.39789584
1574444334.72875,274076245.012896
1574444334.834258,287497186.2996824
1574444334.936575,318546370.20140123
1574444335.0367,267340675.4612066
1574444335.137072,305218675.941749
1574444335.237907,358397852.5450808
1574444335.338021,366442616.3327924
1574444335.43938,363379198.9866635
1574444335.539448,374087745.7094025
1574444335.640351,362832475.44737494
1574444335.740421,374257089.4585021
1574444335.840928,353769594.1723182
1574444335.941016,368152137.4120339
1574444336.043204,353864024.9910766
1574444336.144149,367188318.48844206
1574444336.244255,367275829.0756036
1574444336.344363,367055626.86570865
1574444336.444431,367396653.57329106
1574444336.544836,366375855.8279954
1574444336.645826,366835029.139809
1574444336.745925,369945979.11781037
1574444336.846769,367599523.2442878
1574444336.947017,369407206.1707601
1574444337.047089,369496476.3458476
1574444337.147351,358955547.0458213
1574444337.247576,364374534.8386249
1574444337.347646,358702943.57472473
1574444337.449052,340709479.010635
1574444337.551067,337441593.31471944
1574444337.652765,327722633.1980937
1574444337.752843,327282220.4505846
1574444337.852958,304839121.51066697
1574444337.95422,307577431.575154
1574444338.056053,307639724.42891943
1574444338.157794,307539618.8287256
1574444338.258146,301339393.0471244
1574444338.3594,304019590.1118954
1574444338.461297,307348739.4486351
1574444338.563173,307165168.54460865
1574444338.665044,307237826.9408403
1574444338.766961,307050855.13341445
1574444338.868909,306568697.8432215
1574444338.97069,307904282.5709337
1574444339.072469,307270031.83666927
1574444339.174345,307298281.89348227
1574444339.275679,309110942.3255845
1574444339.375757,311897927.64045674
1574444339.475979,302534982.69374734
1574444339.576067,310145131.97214985
1574444339.676159,305430375.88996387
1574444339.776604,310389592.3848969
1574444339.877413,306372800.95931476
1574444339.977508,307673473.05826473
1574444340.079175,307014356.8008297
1574444340.180898,307403294.80100214
1574444340.28271,307748580.0649287
1574444340.384205,307869398.5858011
1574444340.486063,307369615.45065874
1574444340.586692,311191870.85567725
1574444340.688427,307627602.88622755
1574444340.789913,308352135.20967853
1574444340.891638,307954246.1187638
1574444340.993273,307777100.9957519
1574444341.094921,307878850.63800925
1574444341.196685,307374553.54887587
1574444341.298356,307728710.75457186
1574444341.400404,307545299.10501593
1574444341.501962,307520892.02018803
1574444341.603674,307696871.6437235
1574444341.704293,315729938.87264496
1574444341.806114,307651975.8521923
1574444341.907889,307263549.7719981
1574444342.010027,309882130.63336736
1574444342.111565,305373563.3146855
1574444342.213332,307128787.0457815
1574444342.315095,307503574.32696295
1574444342.416866,307479068.89146715
1574444342.518581,307193469.36170673
1574444342.620367,307458170.2826983
1574444342.722168,307880471.07551557
1574444342.823282,309475285.85562867
1574444342.924949,307353485.8572786
1574444343.026681,307821548.6141913
1574444343.1268,311797717.7158686
1574444343.226878,303732744.8150051
1574444343.328678,307712601.0689931
1574444343.430218,307614087.1747935
1574444343.531906,307727186.53533536
1574444343.633711,307332705.89809906
1574444343.735309,307817671.7985441
1574444343.835494,312514615.84944296
1574444343.93559,304756750.24665946
1574444344.037071,306425784.2889971
1574444344.138798,308212461.56325483
1574444344.240533,307492755.68076384
1574444344.342004,307886632.89150053
1574444344.443578,307848032.990921
1574444344.545156,307820563.08265704
1574444344.646922,308553177.28106296
1574444344.748411,307358250.05142576
1574444344.850209,307858827.45716226
1574444344.950289,312113939.7553935
1574444345.050407,302502690.6087064
1574444345.150511,312267410.0758562
1574444345.250701,302163012.4786179
1574444345.352623,307990912.6154336
1574444345.454211,307478286.69672376
1574444345.555948,307450221.27477044
1574444345.657648,307777625.9817584
1574444345.759412,307512945.08459955
1574444345.861099,307373731.0372141
1574444345.962795,307838271.108094
1574444346.064498,307663676.471954
1574444346.166391,308278275.22461164
1574444346.26811,307124327.57526416
1574444346.369522,308586419.9889912
1574444346.471036,308005718.30857146
1574444346.57146,311421402.2980624
1574444346.672026,306528348.7950516
1574444346.772479,305998207.51959777
1574444346.87404,307922363.07458794
1574444346.975757,307975188.9515725
1574444347.07737,307860065.06945276
1574444347.179099,307527362.7500715
1574444347.280788,307627602.88622755
1574444347.382557,307481951.6811558
1574444347.48438,307352279.6375998
1574444347.586122,307215913.5327194
1574444347.687954,307657741.5655034
1574444347.789643,307475438.7689652
1574444347.891392,307440850.86900175
1574444347.991583,307231834.3347285
1574444348.092246,306403042.6256959
1574444348.193975,306731218.6795867
1574444348.295705,307689588.6969762
1574444348.397543,308187859.43078524
1574444348.499128,307252988.4195636
1574444348.600879,307768147.464066
1574444348.702613,307240404.2527163
1574444348.802714,312368305.7364317
1574444348.902873,302597957.6417015
1574444349.002988,309110324.632504
1574444349.103087,307419898.1401523
1574444349.203754,283179541.02820104
1574444349.305171,263269762.0015152
1574444349.405735,263565867.01652533
1574444349.507036,262349433.1008687
1574444349.607117,266963081.38734606
1574444349.708264,261855898.00805232
1574444349.808893,264443126.8523314
1574444349.910001,262889758.13927773
1574444350.010569,264668724.84476635
